;month;day;hour;minute;avg_generation;ano_1
1735;3;14;7;0;88.35087178;88.35087178
1736;3;14;8;0;256.184768;256.184768
1737;3;14;9;0;525.4510229;525.4510229
1738;3;14;10;0;576.8054613;576.8054613
1739;3;14;11;0;444.6180523;444.6180523
1740;3;14;12;0;407.0567879;407.0567879
1741;3;14;13;0;555.1103009;555.1103009
1742;3;14;14;0;362.7288476;362.7288476
1743;3;14;15;0;202.237755;202.237755
1744;3;14;16;0;40.5966664;40.5966664
1745;3;14;17;0;37.96907239;37.96907239
1746;3;14;18;0;3.861410944;3.861410944
1747;3;14;19;0;-0.650685362;-0.650685362
1748;3;14;20;0;-0.650685362;-0.650685362
1749;3;14;21;0;-0.650685362;-0.650685362
1750;3;14;22;0;-0.650685362;-0.650685362
1751;3;14;23;0;-0.650685362;-0.650685362
1752;3;15;0;0;-0.650685362;-0.650685362
1753;3;15;1;0;-0.650685362;-0.650685362
1754;3;15;2;0;-0.650685362;-0.650685362
1755;3;15;3;0;-0.650685362;-0.650685362
1756;3;15;4;0;-0.650685362;-0.650685362
1757;3;15;5;0;-0.650685362;-0.650685362
1758;3;15;6;0;9.362639372;9.362639372
1759;3;15;7;0;156.5937584;156.5937584
1760;3;15;8;0;301.0267045;301.0267045
1761;3;15;9;0;341.8809338;341.8809338
1762;3;15;10;0;553.4158078;553.4158078
1763;3;15;11;0;342.9767061;342.9767061
1764;3;15;12;0;446.250414;446.250414
1765;3;15;13;0;576.8054613;576.8054613
1766;3;15;14;0;510.0367837;510.0367837
1767;3;15;15;0;497.7178186;497.7178186
1768;3;15;16;0;525.5752857;525.5752857
1769;3;15;17;0;298.83516;298.83516
1770;3;15;18;0;19.38726073;19.38726073
1771;3;15;19;0;-0.650685362;-0.650685362
1772;3;15;20;0;-0.650685362;-0.650685362
1773;3;15;21;0;-0.650685362;-0.650685362
1774;3;15;22;0;-0.650685362;-0.650685362
1775;3;15;23;0;-0.650685362;-0.650685362
1776;3;16;0;0;-0.650685362;-0.650685362
1777;3;16;1;0;-0.650685362;-0.650685362
1778;3;16;2;0;-0.650685362;-0.650685362
1779;3;16;3;0;-0.650685362;-0.650685362
1780;3;16;4;0;-0.650685362;-0.650685362
1781;3;16;5;0;-0.650685362;-0.650685362
1782;3;16;6;0;4.882568987;4.882568987
1783;3;16;7;0;97.65928737;97.65928737
1784;3;16;8;0;169.9802541;169.9802541
1785;3;16;9;0;370.5969441;370.5969441
1786;3;16;10;0;576.8054613;576.8054613
1787;3;16;11;0;576.8054613;576.8054613
1788;3;16;12;0;576.8054613;576.8054613
1789;3;16;13;0;576.8054613;576.8054613
1790;3;16;14;0;576.8054613;576.8054613
1791;3;16;15;0;576.8054613;576.8054613
1792;3;16;16;0;576.8054613;576.8054613
1793;3;16;17;0;318.9713867;318.9713867
1794;3;16;18;0;21.43477326;21.43477326
1795;3;16;19;0;-0.650685362;-0.650685362
1796;3;16;20;0;-0.650685362;-0.650685362
1797;3;16;21;0;-0.650685362;-0.650685362
1798;3;16;22;0;-0.650685362;-0.650685362
1799;3;16;23;0;-0.650685362;-0.650685362
1800;3;17;0;0;-0.650685362;-0.650685362
1801;3;17;1;0;-0.650685362;-0.650685362
1802;3;17;2;0;-0.650685362;-0.650685362
1803;3;17;3;0;-0.650685362;-0.650685362
1804;3;17;4;0;-0.650685362;-0.650685362
1805;3;17;5;0;-0.650685362;-0.650685362
1806;3;17;6;0;16.57214281;16.57214281
1807;3;17;7;0;252.2874338;252.2874338
1808;3;17;8;0;494.3062391;494.3062391
1809;3;17;9;0;576.8054613;576.8054613
1810;3;17;10;0;576.8054613;576.8054613
1811;3;17;11;0;505.6649914;505.6649914
1812;3;17;12;0;482.5408085;482.5408085
1813;3;17;13;0;460.1057195;460.1057195
1814;3;17;14;0;424.3180246;424.3180246
1815;3;17;15;0;230.4171758;230.4171758
1816;3;17;16;0;53.43414635;53.43414635
1817;3;17;17;0;44.37312675;44.37312675
1818;3;17;18;0;2.827826618;2.827826618
1819;3;17;19;0;-0.650685362;-0.650685362
1820;3;17;20;0;-0.650685362;-0.650685362
1821;3;17;21;0;-0.650685362;-0.650685362
1822;3;17;22;0;-0.650685362;-0.650685362
1823;3;17;23;0;-0.650685362;-0.650685362
1824;3;18;0;0;-0.650685362;-0.650685362
1825;3;18;1;0;-0.650685362;-0.650685362
1826;3;18;2;0;-0.650685362;-0.650685362
1827;3;18;3;0;-0.650685362;-0.650685362
1828;3;18;4;0;-0.650685362;-0.650685362
1829;3;18;5;0;-0.650685362;-0.650685362
1830;3;18;6;0;22.14024723;22.14024723
1831;3;18;7;0;307.3245706;307.3245706
1832;3;18;8;0;520.486158;520.486158
1833;3;18;9;0;576.8054613;576.8054613
1834;3;18;10;0;576.8054613;576.8054613
1835;3;18;11;0;576.8054613;576.8054613
1836;3;18;12;0;576.8054613;576.8054613
1837;3;18;13;0;576.8054613;576.8054613
1838;3;18;14;0;576.8054613;576.8054613
1839;3;18;15;0;576.8054613;576.8054613
1840;3;18;16;0;523.6774534;523.6774534
1841;3;18;17;0;302.8398121;302.8398121
1842;3;18;18;0;17.63741415;17.63741415
1843;3;18;19;0;-0.650685362;-0.650685362
1844;3;18;20;0;-0.650685362;-0.650685362
1845;3;18;21;0;-0.650685362;-0.650685362
1846;3;18;22;0;-0.650685362;-0.650685362
1847;3;18;23;0;-0.650685362;-0.650685362
1848;3;19;0;0;-0.650685362;-0.650685362
1849;3;19;1;0;-0.650685362;-0.650685362
1850;3;19;2;0;-0.650685362;-0.650685362
1851;3;19;3;0;-0.650685362;-0.650685362
1852;3;19;4;0;-0.650685362;-0.650685362
1853;3;19;5;0;-0.650685362;-0.650685362
1854;3;19;6;0;22.05156876;22.05156876
1855;3;19;7;0;309.5104667;309.5104667
1856;3;19;8;0;520.5143996;520.5143996
1857;3;19;9;0;576.8054613;576.8054613
1858;3;19;10;0;576.8054613;576.8054613
1859;3;19;11;0;576.8054613;576.8054613
1860;3;19;12;0;576.8054613;576.8054613
1861;3;19;13;0;576.8054613;576.8054613
1862;3;19;14;0;576.8054613;576.8054613
1863;3;19;15;0;576.8054613;576.8054613
1864;3;19;16;0;533.5789416;533.5789416
1865;3;19;17;0;199.6564772;199.6564772
1866;3;19;18;0;2.366133723;2.366133723
1867;3;19;19;0;-0.650685362;-0.650685362
1868;3;19;20;0;-0.650685362;-0.650685362
1869;3;19;21;0;-0.650685362;-0.650685362
1870;3;19;22;0;-0.650685362;-0.650685362
1871;3;19;23;0;-0.650685362;-0.650685362
1872;3;20;0;0;-0.650685362;-0.650685362
1873;3;20;1;0;-0.650685362;-0.650685362
1874;3;20;2;0;-0.650685362;-0.650685362
1875;3;20;3;0;-0.650685362;-0.650685362
1876;3;20;4;0;-0.650685362;-0.650685362
1877;3;20;5;0;-0.650685362;-0.650685362
1878;3;20;6;0;9.018657267;9.018657267
1879;3;20;7;0;182.0563418;182.0563418
1880;3;20;8;0;381.8540268;381.8540268
1881;3;20;9;0;292.3734929;292.3734929
1882;3;20;10;0;103.0760171;103.0760171
1883;3;20;11;0;58.97965753;58.97965753
1884;3;20;12;0;293.6951975;293.6951975
1885;3;20;13;0;482.6311815;482.6311815
1886;3;20;14;0;462.7321838;462.7321838
1887;3;20;15;0;372.0485598;372.0485598
1888;3;20;16;0;265.6965227;265.6965227
1889;3;20;17;0;147.1893215;147.1893215
1890;3;20;18;0;5.009655971;5.009655971
1891;3;20;19;0;-0.650685362;-0.650685362
1892;3;20;20;0;-0.650685362;-0.650685362
1893;3;20;21;0;-0.650685362;-0.650685362
1894;3;20;22;0;-0.650685362;-0.650685362
1895;3;20;23;0;-0.650685362;-0.650685362
1896;3;21;0;0;-0.650685362;-0.650685362
1897;3;21;1;0;-0.650685362;-0.650685362
1898;3;21;2;0;-0.650685362;-0.650685362
1899;3;21;3;0;-0.650685362;-0.650685362
1900;3;21;4;0;-0.650685362;-0.650685362
1901;3;21;5;0;-0.650685362;-0.650685362
1902;3;21;6;0;-0.650685362;-0.650685362
1903;3;21;7;0;23.87484337;23.87484337
1904;3;21;8;0;30.29866682;30.29866682
1905;3;21;9;0;54.77223109;54.77223109
1906;3;21;10;0;145.5287183;145.5287183
1907;3;21;11;0;166.2636659;166.2636659
1908;3;21;12;0;189.3483106;189.3483106
1909;3;21;13;0;243.7697816;243.7697816
1910;3;21;14;0;283.9575103;283.9575103
1911;3;21;15;0;294.6328171;294.6328171
1912;3;21;16;0;291.7804203;291.7804203
1913;3;21;17;0;187.9305847;187.9305847
1914;3;21;18;0;7.976543992;7.976543992
1915;3;21;19;0;-0.650685362;-0.650685362
1916;3;21;20;0;-0.650685362;-0.650685362
1917;3;21;21;0;-0.650685362;-0.650685362
1918;3;21;22;0;-0.650685362;-0.650685362
1919;3;21;23;0;-0.650685362;-0.650685362
1920;3;22;0;0;-0.650685362;-0.650685362
1921;3;22;1;0;-0.650685362;-0.650685362
1922;3;22;2;0;-0.650685362;-0.650685362
1923;3;22;3;0;-0.650685362;-0.650685362
1924;3;22;4;0;-0.650685362;-0.650685362
1925;3;22;5;0;-0.650685362;-0.650685362
1926;3;22;6;0;13.56780649;13.56780649
1927;3;22;7;0;284.1269597;284.1269597
1928;3;22;8;0;519.3847375;519.3847375
1929;3;22;9;0;576.8054613;576.8054613
1930;3;22;10;0;576.8054613;576.8054613
1931;3;22;11;0;576.8054613;576.8054613
1932;3;22;12;0;576.8054613;576.8054613
1933;3;22;13;0;576.8054613;576.8054613
1934;3;22;14;0;576.8054613;576.8054613
1935;3;22;15;0;576.8054613;576.8054613
1936;3;22;16;0;522.378342;522.378342
1937;3;22;17;0;245.9104913;245.9104913
1938;3;22;18;0;9.396529235;9.396529235
1939;3;22;19;0;-0.650685362;-0.650685362
1940;3;22;20;0;-0.650685362;-0.650685362
1941;3;22;21;0;-0.650685362;-0.650685362
1942;3;22;22;0;-0.650685362;-0.650685362
1943;3;22;23;0;-0.650685362;-0.650685362
1944;3;23;0;0;-0.650685362;-0.650685362
1945;3;23;1;0;-0.650685362;-0.650685362
1946;3;23;2;0;-0.650685362;-0.650685362
1947;3;23;3;0;-0.650685362;-0.650685362
1948;3;23;4;0;-0.650685362;-0.650685362
1949;3;23;5;0;-0.650685362;-0.650685362
1950;3;23;6;0;12.29015867;12.29015867
1951;3;23;7;0;156.8140425;156.8140425
1952;3;23;8;0;499.926308;499.926308
1953;3;23;9;0;576.8054613;576.8054613
1954;3;23;10;0;576.8054613;576.8054613
1955;3;23;11;0;576.8054613;576.8054613
1956;3;23;12;0;576.8054613;576.8054613
1957;3;23;13;0;557.058968;557.058968
1958;3;23;14;0;546.8129329;546.8129329
1959;3;23;15;0;576.8054613;576.8054613
1960;3;23;16;0;529.2071493;529.2071493
1961;3;23;17;0;275.236519;275.236519
1962;3;23;18;0;9.435502577;9.435502577
1963;3;23;19;0;-0.650685362;-0.650685362
1964;3;23;20;0;-0.650685362;-0.650685362
1965;3;23;21;0;-0.650685362;-0.650685362
1966;3;23;22;0;-0.650685362;-0.650685362
1967;3;23;23;0;-0.650685362;-0.650685362
1968;3;24;0;0;-0.650685362;-0.650685362
1969;3;24;1;0;-0.650685362;-0.650685362
1970;3;24;2;0;-0.650685362;-0.650685362
1971;3;24;3;0;-0.650685362;-0.650685362
1972;3;24;4;0;-0.650685362;-0.650685362
1973;3;24;5;0;-0.650685362;-0.650685362
1974;3;24;6;0;12.94310335;12.94310335
1975;3;24;7;0;287.1318608;287.1318608
1976;3;24;8;0;509.5962155;509.5962155
1977;3;24;9;0;576.8054613;576.8054613
1978;3;24;10;0;576.8054613;576.8054613
1979;3;24;11;0;517.1480065;517.1480065
1980;3;24;12;0;576.8054613;576.8054613
1981;3;24;13;0;364.4798239;364.4798239
1982;3;24;14;0;326.3367835;326.3367835
1983;3;24;15;0;326.2012241;326.2012241
1984;3;24;16;0;499.2089726;499.2089726
1985;3;24;17;0;258.1051935;258.1051935
1986;3;24;18;0;7.064341857;7.064341857
1987;3;24;19;0;-0.650685362;-0.650685362
1988;3;24;20;0;-0.650685362;-0.650685362
1989;3;24;21;0;-0.650685362;-0.650685362
1990;3;24;22;0;-0.650685362;-0.650685362
1991;3;24;23;0;-0.650685362;-0.650685362
1992;3;25;0;0;-0.650685362;-0.650685362
1993;3;25;1;0;-0.650685362;-0.650685362
1994;3;25;2;0;-0.650685362;-0.650685362
1995;3;25;3;0;-0.650685362;-0.650685362
1996;3;25;4;0;-0.650685362;-0.650685362
1997;3;25;5;0;-0.650685362;-0.650685362
1998;3;25;6;0;-0.650685362;-0.650685362
1999;3;25;7;0;16.0315995;16.0315995
2000;3;25;8;0;55.60987553;55.60987553
2001;3;25;9;0;187.4504783;187.4504783
2002;3;25;10;0;278.693285;278.693285
2003;3;25;11;0;377.5387176;377.5387176
2004;3;25;12;0;539.8429178;539.8429178
2005;3;25;13;0;576.8054613;576.8054613
2006;3;25;14;0;452.6330048;452.6330048
2007;3;25;15;0;305.5171113;305.5171113
2008;3;25;16;0;173.6686009;173.6686009
2009;3;25;17;0;20.47004184;20.47004184
2010;3;25;18;0;-0.650685362;-0.650685362
2011;3;25;19;0;-0.650685362;-0.650685362
2012;3;25;20;0;-0.650685362;-0.650685362
2013;3;25;21;0;-0.650685362;-0.650685362
2014;3;25;22;0;-0.650685362;-0.650685362
2015;3;25;23;0;-0.650685362;-0.650685362
2016;3;26;0;0;-0.650685362;-0.650685362
2017;3;26;1;0;-0.650685362;-0.650685362
2018;3;26;2;0;-0.650685362;-0.650685362
2019;3;26;3;0;-0.650685362;-0.650685362
2020;3;26;4;0;-0.650685362;-0.650685362
2021;3;26;5;0;-0.650685362;-0.650685362
2022;3;26;6;0;11.41523538;11.41523538
2023;3;26;7;0;239.2059468;239.2059468
2024;3;26;8;0;507.1617937;507.1617937
2025;3;26;9;0;576.8054613;576.8054613
2026;3;26;10;0;531.9748214;531.9748214
2027;3;26;11;0;466.5447934;466.5447934
2028;3;26;12;0;395.5059931;395.5059931
2029;3;26;13;0;415.6196265;415.6196265
2030;3;26;14;0;274.3723275;274.3723275
2031;3;26;15;0;289.7978633;289.7978633
2032;3;26;16;0;106.8151986;106.8151986
2033;3;26;17;0;87.08000193;87.08000193
2034;3;26;18;0;1.80785472;1.80785472
2035;3;26;19;0;-0.650685362;-0.650685362
2036;3;26;20;0;-0.650685362;-0.650685362
2037;3;26;21;0;-0.650685362;-0.650685362
2038;3;26;22;0;-0.650685362;-0.650685362
2039;3;26;23;0;-0.650685362;-0.650685362
2040;3;27;0;0;-0.650685362;-0.650685362
2041;3;27;1;0;-0.650685362;-0.650685362
2042;3;27;2;0;-0.650685362;-0.650685362
2043;3;27;3;0;-0.650685362;-0.650685362
2044;3;27;4;0;-0.650685362;-0.650685362
2045;3;27;5;0;-0.650685362;-0.650685362
2046;3;27;6;0;9.601562903;9.601562903
2047;3;27;7;0;193.2343482;193.2343482
2048;3;27;8;0;285.8271011;285.8271011
2049;3;27;9;0;424.7472962;424.7472962
2050;3;27;10;0;490.7534519;490.7534519
2051;3;27;11;0;373.4098027;373.4098027
2052;3;27;12;0;335.6903856;335.6903856
2053;3;27;13;0;329.7540113;329.7540113
2054;3;27;14;0;298.9481262;298.9481262
2055;3;27;15;0;309.0021188;309.0021188
2056;3;27;16;0;327.0823605;327.0823605
2057;3;27;17;0;187.0042618;187.0042618
2058;3;27;18;0;3.263932666;3.263932666
2059;3;27;19;0;-0.650685362;-0.650685362
2060;3;27;20;0;-0.650685362;-0.650685362
2061;3;27;21;0;-0.650685362;-0.650685362
2062;3;27;22;0;-0.650685362;-0.650685362
2063;3;27;23;0;-0.650685362;-0.650685362
2064;3;28;0;0;-0.650685362;-0.650685362
2065;3;28;1;0;-0.650685362;-0.650685362
2066;3;28;2;0;-0.650685362;-0.650685362
2067;3;28;3;0;-0.650685362;-0.650685362
2068;3;28;4;0;-0.650685362;-0.650685362
2069;3;28;5;0;-0.650685362;-0.650685362
2070;3;28;6;0;12.39634691;12.39634691
2071;3;28;7;0;254.5862961;254.5862961
2072;3;28;8;0;513.0473332;513.0473332
2073;3;28;9;0;576.8054613;576.8054613
2074;3;28;10;0;576.8054613;576.8054613
2075;3;28;11;0;576.8054613;576.8054613
2076;3;28;12;0;576.8054613;576.8054613
2077;3;28;13;0;576.8054613;576.8054613
2078;3;28;14;0;576.8054613;576.8054613
2079;3;28;15;0;543.0963447;543.0963447
2080;3;28;16;0;503.8518838;503.8518838
2081;3;28;17;0;216.720023;216.720023
2082;3;28;18;0;3.087987796;3.087987796
2083;3;28;19;0;-0.650685362;-0.650685362
2084;3;28;20;0;-0.650685362;-0.650685362
2085;3;28;21;0;-0.650685362;-0.650685362
2086;3;28;22;0;-0.650685362;-0.650685362
2087;3;28;23;0;-0.650685362;-0.650685362
2088;3;29;0;0;-0.650685362;-0.650685362
2089;3;29;1;0;-0.650685362;-0.650685362
2090;3;29;2;0;-0.650685362;-0.650685362
2091;3;29;3;0;-0.650685362;-0.650685362
2092;3;29;4;0;-0.650685362;-0.650685362
2093;3;29;5;0;-0.650685362;-0.650685362
2094;3;29;6;0;10.98031548;10.98031548
2095;3;29;7;0;248.124629;248.124629
2096;3;29;8;0;497.9211578;497.9211578
2097;3;29;9;0;576.8054613;576.8054613
2098;3;29;10;0;576.8054613;576.8054613
2099;3;29;11;0;576.8054613;576.8054613
2100;3;29;12;0;576.8054613;576.8054613
2101;3;29;13;0;576.8054613;576.8054613
2102;3;29;14;0;563.3794274;563.3794274
2103;3;29;15;0;543.0398616;543.0398616
2104;3;29;16;0;506.43881;506.43881
2105;3;29;17;0;225.3901795;225.3901795
2106;3;29;18;0;1.531087509;1.531087509
2107;3;29;19;0;-0.650685362;-0.650685362
2108;3;29;20;0;-0.650685362;-0.650685362
2109;3;29;21;0;-0.650685362;-0.650685362
2110;3;29;22;0;-0.650685362;-0.650685362
2111;3;29;23;0;-0.650685362;-0.650685362
2112;3;30;0;0;-0.650685362;-0.650685362
2113;3;30;1;0;-0.650685362;-0.650685362
2114;3;30;2;0;-0.650685362;-0.650685362
2115;3;30;3;0;-0.650685362;-0.650685362
2116;3;30;4;0;-0.650685362;-0.650685362
2117;3;30;5;0;-0.650685362;-0.650685362
2118;3;30;6;0;14.47492514;14.47492514
2119;3;30;7;0;280.7266768;280.7266768
2120;3;30;8;0;519.593725;519.593725
2121;3;30;9;0;576.8054613;576.8054613
2122;3;30;10;0;576.8054613;576.8054613
2123;3;30;11;0;576.8054613;576.8054613
2124;3;30;12;0;576.8054613;576.8054613
2125;3;30;13;0;576.8054613;576.8054613
2126;3;30;14;0;576.8054613;576.8054613
2127;3;30;15;0;576.8054613;576.8054613
2128;3;30;16;0;518.8029615;518.8029615
2129;3;30;17;0;228.3611908;228.3611908
2130;3;30;18;0;-0.650685362;-0.650685362
2131;3;30;19;0;-0.650685362;-0.650685362
2132;3;30;20;0;-0.650685362;-0.650685362
2133;3;30;21;0;-0.650685362;-0.650685362
2134;3;30;22;0;-0.650685362;-0.650685362
2135;3;30;23;0;-0.650685362;-0.650685362
2136;3;31;0;0;-0.650685362;-0.650685362
2137;3;31;1;0;-0.650685362;-0.650685362
2138;3;31;2;0;-0.650685362;-0.650685362
2139;3;31;3;0;-0.650685362;-0.650685362
2140;3;31;4;0;-0.650685362;-0.650685362
2141;3;31;5;0;-0.650685362;-0.650685362
2142;3;31;6;0;6.376942478;6.376942478
2143;3;31;7;0;176.5209976;176.5209976
2144;3;31;8;0;464.3532489;464.3532489
2145;3;31;9;0;576.8054613;576.8054613
2146;3;31;10;0;576.8054613;576.8054613
2147;3;31;11;0;576.8054613;576.8054613
2148;3;31;12;0;576.8054613;576.8054613
2149;3;31;13;0;576.8054613;576.8054613
2150;3;31;14;0;576.8054613;576.8054613
2151;3;31;15;0;576.8054613;576.8054613
2152;3;31;16;0;491.1092954;491.1092954
2153;3;31;17;0;183.1973006;183.1973006
2154;3;31;18;0;-0.650685362;-0.650685362
2155;3;31;19;0;-0.650685362;-0.650685362
2156;3;31;20;0;-0.650685362;-0.650685362
2157;3;31;21;0;-0.650685362;-0.650685362
2158;3;31;22;0;-0.650685362;-0.650685362
2159;3;31;23;0;-0.650685362;-0.650685362
2160;4;1;0;0;-0.650685362;-0.650685362
2161;4;1;1;0;-0.650685362;-0.650685362
2162;4;1;2;0;-0.650685362;-0.650685362
2163;4;1;3;0;-0.650685362;-0.650685362
2164;4;1;4;0;-0.650685362;-0.650685362
2165;4;1;5;0;-0.650685362;-0.650685362
2166;4;1;6;0;10.69394614;10.69394614
2167;4;1;7;0;240.5841345;240.5841345
2168;4;1;8;0;480.9423367;480.9423367
2169;4;1;9;0;550.3205337;550.3205337
2170;4;1;10;0;551.0491657;551.0491657
2171;4;1;11;0;576.8054613;576.8054613
2172;4;1;12;0;576.8054613;576.8054613
2173;4;1;13;0;557.2905488;557.2905488
2174;4;1;14;0;507.4442092;507.4442092
2175;4;1;15;0;446.7700586;446.7700586
2176;4;1;16;0;489.4938787;489.4938787
2177;4;1;17;0;166.1506997;166.1506997
2178;4;1;18;0;-0.650685362;-0.650685362
2179;4;1;19;0;-0.650685362;-0.650685362
2180;4;1;20;0;-0.650685362;-0.650685362
2181;4;1;21;0;-0.650685362;-0.650685362
2182;4;1;22;0;-0.650685362;-0.650685362
2183;4;1;23;0;-0.650685362;-0.650685362
2184;4;2;0;0;-0.650685362;-0.650685362
2185;4;2;1;0;-0.650685362;-0.650685362
2186;4;2;2;0;-0.650685362;-0.650685362
2187;4;2;3;0;-0.650685362;-0.650685362
2188;4;2;4;0;-0.650685362;-0.650685362
2189;4;2;5;0;-0.650685362;-0.650685362
2190;4;2;6;0;-0.650685362;-0.650685362
2191;4;2;7;0;11.78181073;11.78181073
2192;4;2;8;0;49.11431853;49.11431853
2193;4;2;9;0;120.5179997;120.5179997
2194;4;2;10;0;124.9519234;124.9519234
2195;4;2;11;0;237.3420044;237.3420044
2196;4;2;12;0;238.3078654;238.3078654
2197;4;2;13;0;281.1785416;281.1785416
2198;4;2;14;0;275.9369095;275.9369095
2199;4;2;15;0;223.1026138;223.1026138
2200;4;2;16;0;100.3422348;100.3422348
2201;4;2;17;0;72.28707691;72.28707691
2202;4;2;18;0;-0.650685362;-0.650685362
2203;4;2;19;0;-0.650685362;-0.650685362
2204;4;2;20;0;-0.650685362;-0.650685362
2205;4;2;21;0;-0.650685362;-0.650685362
2206;4;2;22;0;-0.650685362;-0.650685362
2207;4;2;23;0;-0.650685362;-0.650685362
2208;4;3;0;0;-0.650685362;-0.650685362
2209;4;3;1;0;-0.650685362;-0.650685362
2210;4;3;2;0;-0.650685362;-0.650685362
2211;4;3;3;0;-0.650685362;-0.650685362
2212;4;3;4;0;-0.650685362;-0.650685362
2213;4;3;5;0;-0.650685362;-0.650685362
2214;4;3;6;0;8.217162016;8.217162016
2215;4;3;7;0;230.7843159;230.7843159
2216;4;3;8;0;506.6421491;506.6421491
2217;4;3;9;0;576.8054613;576.8054613
2218;4;3;10;0;566.6949856;566.6949856
2219;4;3;11;0;565.6218067;565.6218067
2220;4;3;12;0;563.2382197;563.2382197
2221;4;3;13;0;542.4863271;542.4863271
2222;4;3;14;0;564.1984324;564.1984324
2223;4;3;15;0;543.0963447;543.0963447
2224;4;3;16;0;490.9172529;490.9172529
2225;4;3;17;0;183.4458262;183.4458262
2226;4;3;18;0;-0.650685362;-0.650685362
2227;4;3;19;0;-0.650685362;-0.650685362
2228;4;3;20;0;-0.650685362;-0.650685362
2229;4;3;21;0;-0.650685362;-0.650685362
2230;4;3;22;0;-0.650685362;-0.650685362
2231;4;3;23;0;-0.650685362;-0.650685362
2232;4;4;0;0;-0.650685362;-0.650685362
2233;4;4;1;0;-0.650685362;-0.650685362
2234;4;4;2;0;-0.650685362;-0.650685362
2235;4;4;3;0;-0.650685362;-0.650685362
2236;4;4;4;0;-0.650685362;-0.650685362
2237;4;4;5;0;-0.650685362;-0.650685362
2238;4;4;6;0;3.899424073;3.899424073
2239;4;4;7;0;145.0034254;145.0034254
2240;4;4;8;0;435.241857;435.241857
2241;4;4;9;0;484.6928148;484.6928148
2242;4;4;10;0;355.0923319;355.0923319
2243;4;4;11;0;426.2666917;426.2666917
2244;4;4;12;0;453.2938571;453.2938571
2245;4;4;13;0;427.4697818;427.4697818
2246;4;4;14;0;421.2679369;421.2679369
2247;4;4;15;0;317.0961477;317.0961477
2248;4;4;16;0;86.02941619;86.02941619
2249;4;4;17;0;124.6186731;124.6186731
2250;4;4;18;0;-0.650685362;-0.650685362
2251;4;4;19;0;-0.650685362;-0.650685362
2252;4;4;20;0;-0.650685362;-0.650685362
2253;4;4;21;0;-0.650685362;-0.650685362
2254;4;4;22;0;-0.650685362;-0.650685362
2255;4;4;23;0;-0.650685362;-0.650685362
2256;4;5;0;0;-0.650685362;-0.650685362
2257;4;5;1;0;-0.650685362;-0.650685362
2258;4;5;2;0;-0.650685362;-0.650685362
2259;4;5;3;0;-0.650685362;-0.650685362
2260;4;5;4;0;-0.650685362;-0.650685362
2261;4;5;5;0;-0.650685362;-0.650685362
2262;4;5;6;0;7.648941987;7.648941987
2263;4;5;7;0;244.9333336;244.9333336
2264;4;5;8;0;507.7379214;507.7379214
2265;4;5;9;0;577.3138093;577.3138093
2266;4;5;10;0;576.8054613;576.8054613
2267;4;5;11;0;506.8511366;506.8511366
2268;4;5;12;0;402.8600933;402.8600933
2269;4;5;13;0;470.5550938;470.5550938
2270;4;5;14;0;464.4379736;464.4379736
2271;4;5;15;0;519.8648439;519.8648439
2272;4;5;16;0;493.1709287;493.1709287
2273;4;5;17;0;175.1484582;175.1484582
2274;4;5;18;0;-0.650685362;-0.650685362
2275;4;5;19;0;-0.650685362;-0.650685362
2276;4;5;20;0;-0.650685362;-0.650685362
2277;4;5;21;0;-0.650685362;-0.650685362
2278;4;5;22;0;-0.650685362;-0.650685362
2279;4;5;23;0;-0.650685362;-0.650685362
2280;4;6;0;0;-0.650685362;-0.650685362
2281;4;6;1;0;-0.650685362;-0.650685362
2282;4;6;2;0;-0.650685362;-0.650685362
2283;4;6;3;0;-0.650685362;-0.650685362
2284;4;6;4;0;-0.650685362;-0.650685362
2285;4;6;5;0;-0.650685362;-0.650685362
2286;4;6;6;0;5.665820194;5.665820194
2287;4;6;7;0;197.7586448;197.7586448
2288;4;6;8;0;464.1273165;464.1273165
2289;4;6;9;0;541.6560255;541.6560255
2290;4;6;10;0;576.8054613;576.8054613
2291;4;6;11;0;534.3640567;534.3640567
2292;4;6;12;0;505.7440678;505.7440678
2293;4;6;13;0;425.7413988;425.7413988
2294;4;6;14;0;516.1426073;516.1426073
2295;4;6;15;0;539.4588327;539.4588327
2296;4;6;16;0;483.1734193;483.1734193
2297;4;6;17;0;165.0718724;165.0718724
2298;4;6;18;0;-0.650685362;-0.650685362
2299;4;6;19;0;-0.650685362;-0.650685362
2300;4;6;20;0;-0.650685362;-0.650685362
2301;4;6;21;0;-0.650685362;-0.650685362
2302;4;6;22;0;-0.650685362;-0.650685362
2303;4;6;23;0;-0.650685362;-0.650685362
2304;4;7;0;0;-0.650685362;-0.650685362
2305;4;7;1;0;-0.650685362;-0.650685362
2306;4;7;2;0;-0.650685362;-0.650685362
2307;4;7;3;0;-0.650685362;-0.650685362
2308;4;7;4;0;-0.650685362;-0.650685362
2309;4;7;5;0;-0.650685362;-0.650685362
2310;4;7;6;0;-0.650685362;-0.650685362
2311;4;7;7;0;38.68697264;38.68697264
2312;4;7;8;0;376.0927501;376.0927501
2313;4;7;9;0;551.1225938;551.1225938
2314;4;7;10;0;506.6252042;506.6252042
2315;4;7;11;0;552.8396802;552.8396802
2316;4;7;12;0;576.8054613;576.8054613
2317;4;7;13;0;576.8054613;576.8054613
2318;4;7;14;0;576.8054613;576.8054613
