"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202201";NORDESTE;38;"02";"13";55.7
"202201";NORTE;38;"02";"13";55.7
"202201";SUDESTE;38;"02";"13";69.53
"202201";SUL;38;"02";"13";69.53
"202201";NORDESTE;39;"02";"14";55.7
"202201";NORTE;39;"02";"14";55.7
"202201";SUDESTE;39;"02";"14";69.53
"202201";SUL;39;"02";"14";69.53
"202201";NORDESTE;40;"02";"15";55.7
"202201";NORTE;40;"02";"15";55.7
"202201";SUDESTE;40;"02";"15";69.53
"202201";SUL;40;"02";"15";69.53
"202201";NORDESTE;41;"02";"16";55.7
"202201";NORTE;41;"02";"16";55.7
"202201";SUDESTE;41;"02";"16";69.53
"202201";SUL;41;"02";"16";69.53
"202201";NORDESTE;42;"02";"17";55.7
"202201";NORTE;42;"02";"17";55.7
"202201";SUDESTE;42;"02";"17";69.53
"202201";SUL;42;"02";"17";69.53
"202201";NORDESTE;43;"02";"18";55.7
"202201";NORTE;43;"02";"18";55.7
"202201";SUDESTE;43;"02";"18";69.53
"202201";SUL;43;"02";"18";69.53
"202201";NORDESTE;44;"02";"19";55.7
"202201";NORTE;44;"02";"19";55.7
"202201";SUDESTE;44;"02";"19";73.9
"202201";SUL;44;"02";"19";73.9
"202201";NORDESTE;45;"02";"20";55.7
"202201";NORTE;45;"02";"20";55.7
"202201";SUDESTE;45;"02";"20";73.9
"202201";SUL;45;"02";"20";73.9
"202201";NORDESTE;46;"02";"21";55.7
"202201";NORTE;46;"02";"21";55.7
"202201";SUDESTE;46;"02";"21";73.9
"202201";SUL;46;"02";"21";73.9
"202201";NORDESTE;47;"02";"22";55.7
"202201";NORTE;47;"02";"22";55.7
"202201";SUDESTE;47;"02";"22";73.9
"202201";SUL;47;"02";"22";73.9
"202201";NORDESTE;48;"02";"23";55.7
"202201";NORTE;48;"02";"23";55.7
"202201";SUDESTE;48;"02";"23";69.53
"202201";SUL;48;"02";"23";69.53
"202201";NORDESTE;49;"03";"00";62.34
"202201";NORTE;49;"03";"00";55.7
"202201";SUDESTE;49;"03";"00";68.8
"202201";SUL;49;"03";"00";68.8
"202201";NORDESTE;50;"03";"01";55.7
"202201";NORTE;50;"03";"01";55.7
"202201";SUDESTE;50;"03";"01";55.7
"202201";SUL;50;"03";"01";55.7
"202201";NORDESTE;51;"03";"02";55.7
"202201";NORTE;51;"03";"02";55.7
"202201";SUDESTE;51;"03";"02";55.7
"202201";SUL;51;"03";"02";55.7
"202201";NORDESTE;52;"03";"03";55.7
"202201";NORTE;52;"03";"03";55.7
"202201";SUDESTE;52;"03";"03";55.7
"202201";SUL;52;"03";"03";55.7
"202201";NORDESTE;53;"03";"04";55.7
"202201";NORTE;53;"03";"04";55.7
"202201";SUDESTE;53;"03";"04";55.7
"202201";SUL;53;"03";"04";55.7
"202201";NORDESTE;54;"03";"05";55.7
"202201";NORTE;54;"03";"05";55.7
"202201";SUDESTE;54;"03";"05";55.7
"202201";SUL;54;"03";"05";55.7
"202201";NORDESTE;55;"03";"06";55.7
"202201";NORTE;55;"03";"06";55.7
"202201";SUDESTE;55;"03";"06";63.92
"202201";SUL;55;"03";"06";63.92
"202201";NORDESTE;56;"03";"07";55.7
"202201";NORTE;56;"03";"07";55.7
"202201";SUDESTE;56;"03";"07";69.71
"202201";SUL;56;"03";"07";70.48
"202201";NORDESTE;57;"03";"08";55.7
"202201";NORTE;57;"03";"08";55.7
"202201";SUDESTE;57;"03";"08";73.26
"202201";SUL;57;"03";"08";73.26
"202201";NORDESTE;58;"03";"09";55.7
"202201";NORTE;58;"03";"09";55.7
"202201";SUDESTE;58;"03";"09";73.28
"202201";SUL;58;"03";"09";73.28
"202201";NORDESTE;59;"03";"10";57.75
"202201";NORTE;59;"03";"10";55.7
"202201";SUDESTE;59;"03";"10";73.46
"202201";SUL;59;"03";"10";73.46
"202201";NORDESTE;60;"03";"11";69.03
"202201";NORTE;60;"03";"11";55.7
"202201";SUDESTE;60;"03";"11";73.3
"202201";SUL;60;"03";"11";73.3
"202201";NORDESTE;61;"03";"12";69.13
"202201";NORTE;61;"03";"12";55.7
"202201";SUDESTE;61;"03";"12";73.22
"202201";SUL;61;"03";"12";73.22
"202201";NORDESTE;62;"03";"13";63.99
"202201";NORTE;62;"03";"13";55.7
"202201";SUDESTE;62;"03";"13";74.3
"202201";SUL;62;"03";"13";74.3
"202201";NORDESTE;63;"03";"14";59.26
"202201";NORTE;63;"03";"14";55.7
"202201";SUDESTE;63;"03";"14";75.34
"202201";SUL;63;"03";"14";75.34
"202201";NORDESTE;64;"03";"15";59.27
"202201";NORTE;64;"03";"15";55.7
"202201";SUDESTE;64;"03";"15";75.41
"202201";SUL;64;"03";"15";75.41
"202201";NORDESTE;65;"03";"16";61.51
"202201";NORTE;65;"03";"16";55.7
"202201";SUDESTE;65;"03";"16";76.2
"202201";SUL;65;"03";"16";76.2
"202201";NORDESTE;66;"03";"17";63.57
"202201";NORTE;66;"03";"17";55.7
"202201";SUDESTE;66;"03";"17";74.81
"202201";SUL;66;"03";"17";74.81
"202201";NORDESTE;67;"03";"18";63.62
"202201";NORTE;67;"03";"18";55.7
"202201";SUDESTE;67;"03";"18";74.25
"202201";SUL;67;"03";"18";74.25
"202201";NORDESTE;68;"03";"19";62.92
"202201";NORTE;68;"03";"19";55.7
"202201";SUDESTE;68;"03";"19";77.11
"202201";SUL;68;"03";"19";77.11
"202201";NORDESTE;69;"03";"20";62.12
"202201";NORTE;69;"03";"20";55.7
"202201";SUDESTE;69;"03";"20";77.59
"202201";SUL;69;"03";"20";77.59
"202201";NORDESTE;70;"03";"21";64.61
"202201";NORTE;70;"03";"21";55.7
"202201";SUDESTE;70;"03";"21";76.88
"202201";SUL;70;"03";"21";76.88
"202201";NORDESTE;71;"03";"22";64.62
"202201";NORTE;71;"03";"22";55.7
"202201";SUDESTE;71;"03";"22";75.09
"202201";SUL;71;"03";"22";75.09
"202201";NORDESTE;72;"03";"23";64.68
"202201";NORTE;72;"03";"23";55.7
"202201";SUDESTE;72;"03";"23";73.12
"202201";SUL;72;"03";"23";73.12
"202201";NORDESTE;73;"04";"00";55.7
"202201";NORTE;73;"04";"00";55.7
"202201";SUDESTE;73;"04";"00";73.1
"202201";SUL;73;"04";"00";73.1
"202201";NORDESTE;74;"04";"01";55.7
"202201";NORTE;74;"04";"01";55.7
"202201";SUDESTE;74;"04";"01";68.83
"202201";SUL;74;"04";"01";68.83
"202201";NORDESTE;75;"04";"02";55.7
"202201";NORTE;75;"04";"02";55.7
"202201";SUDESTE;75;"04";"02";69.38
"202201";SUL;75;"04";"02";69.38
"202201";NORDESTE;76;"04";"03";68.39
"202201";NORTE;76;"04";"03";55.7
"202201";SUDESTE;76;"04";"03";68.65
"202201";SUL;76;"04";"03";68.65
"202201";NORDESTE;77;"04";"04";70.28
"202201";NORTE;77;"04";"04";55.7
"202201";SUDESTE;77;"04";"04";70.28
"202201";SUL;77;"04";"04";70.28
"202201";NORDESTE;78;"04";"05";69.3
"202201";NORTE;78;"04";"05";55.7
"202201";SUDESTE;78;"04";"05";69.3
"202201";SUL;78;"04";"05";69.3
"202201";NORDESTE;79;"04";"06";55.7
"202201";NORTE;79;"04";"06";55.7
"202201";SUDESTE;79;"04";"06";70.24
"202201";SUL;79;"04";"06";70.24
"202201";NORDESTE;80;"04";"07";55.7
"202201";NORTE;80;"04";"07";55.7
"202201";SUDESTE;80;"04";"07";72.84
"202201";SUL;80;"04";"07";72.84
"202201";NORDESTE;81;"04";"08";55.7
"202201";NORTE;81;"04";"08";55.7
"202201";SUDESTE;81;"04";"08";74.2
"202201";SUL;81;"04";"08";74.2
"202201";NORDESTE;82;"04";"09";73.43
"202201";NORTE;82;"04";"09";55.7
"202201";SUDESTE;82;"04";"09";75.32
"202201";SUL;82;"04";"09";75.32
"202201";NORDESTE;83;"04";"10";75.03
"202201";NORTE;83;"04";"10";55.7
"202201";SUDESTE;83;"04";"10";75.5
"202201";SUL;83;"04";"10";75.5
"202201";NORDESTE;84;"04";"11";74.59
"202201";NORTE;84;"04";"11";55.7
"202201";SUDESTE;84;"04";"11";74.99
"202201";SUL;84;"04";"11";74.99
"202201";NORDESTE;85;"04";"12";62.98
"202201";NORTE;85;"04";"12";55.7
"202201";SUDESTE;85;"04";"12";75.07
"202201";SUL;85;"04";"12";75.07
"202201";NORDESTE;86;"04";"13";62.35
"202201";NORTE;86;"04";"13";55.7
"202201";SUDESTE;86;"04";"13";74.81
"202201";SUL;86;"04";"13";74.81
"202201";NORDESTE;87;"04";"14";62.6
"202201";NORTE;87;"04";"14";55.7
"202201";SUDESTE;87;"04";"14";75.98
"202201";SUL;87;"04";"14";75.98
"202201";NORDESTE;88;"04";"15";67.59
"202201";NORTE;88;"04";"15";55.7
"202201";SUDESTE;88;"04";"15";77.29
"202201";SUL;88;"04";"15";77.29
"202201";NORDESTE;89;"04";"16";67.91
"202201";NORTE;89;"04";"16";55.7
"202201";SUDESTE;89;"04";"16";77.69
"202201";SUL;89;"04";"16";77.69
"202201";NORDESTE;90;"04";"17";67.86
"202201";NORTE;90;"04";"17";55.7
"202201";SUDESTE;90;"04";"17";76.8
"202201";SUL;90;"04";"17";76.8
"202201";NORDESTE;91;"04";"18";65.81
"202201";NORTE;91;"04";"18";55.7
"202201";SUDESTE;91;"04";"18";75.9
"202201";SUL;91;"04";"18";75.9
"202201";NORDESTE;92;"04";"19";65.73
"202201";NORTE;92;"04";"19";55.7
"202201";SUDESTE;92;"04";"19";77.54
"202201";SUL;92;"04";"19";77.54
"202201";NORDESTE;93;"04";"20";65.78
"202201";NORTE;93;"04";"20";55.7
"202201";SUDESTE;93;"04";"20";77.57
"202201";SUL;93;"04";"20";77.57
"202201";NORDESTE;94;"04";"21";69
"202201";NORTE;94;"04";"21";56.39
"202201";SUDESTE;94;"04";"21";77.61
"202201";SUL;94;"04";"21";77.61
"202201";NORDESTE;95;"04";"22";69.04
"202201";NORTE;95;"04";"22";58.02
"202201";SUDESTE;95;"04";"22";76.43
"202201";SUL;95;"04";"22";76.43
"202201";NORDESTE;96;"04";"23";69.02
"202201";NORTE;96;"04";"23";58.32
"202201";SUDESTE;96;"04";"23";73.1
"202201";SUL;96;"04";"23";73.1
"202201";NORDESTE;97;"05";"00";76.93
"202201";NORTE;97;"05";"00";55.7
"202201";SUDESTE;97;"05";"00";76.93
"202201";SUL;97;"05";"00";76.93
"202201";NORDESTE;98;"05";"01";72.9
"202201";NORTE;98;"05";"01";55.7
"202201";SUDESTE;98;"05";"01";72.9
"202201";SUL;98;"05";"01";72.9
"202201";NORDESTE;99;"05";"02";72.47
"202201";NORTE;99;"05";"02";55.7
"202201";SUDESTE;99;"05";"02";72.47
"202201";SUL;99;"05";"02";72.47
"202201";NORDESTE;100;"05";"03";70.36
"202201";NORTE;100;"05";"03";55.7
"202201";SUDESTE;100;"05";"03";71.45
"202201";SUL;100;"05";"03";71.46
"202201";NORDESTE;101;"05";"04";72.07
"202201";NORTE;101;"05";"04";55.7
"202201";SUDESTE;101;"05";"04";72.07
"202201";SUL;101;"05";"04";72.07
"202201";NORDESTE;102;"05";"05";68.75
"202201";NORTE;102;"05";"05";55.7
"202201";SUDESTE;102;"05";"05";71.28
"202201";SUL;102;"05";"05";71.28
"202201";NORDESTE;103;"05";"06";55.7
"202201";NORTE;103;"05";"06";55.7
"202201";SUDESTE;103;"05";"06";71.81
"202201";SUL;103;"05";"06";71.81
"202201";NORDESTE;104;"05";"07";55.7
"202201";NORTE;104;"05";"07";55.7
"202201";SUDESTE;104;"05";"07";72.82
"202201";SUL;104;"05";"07";72.82
"202201";NORDESTE;105;"05";"08";69.68
"202201";NORTE;105;"05";"08";55.7
"202201";SUDESTE;105;"05";"08";75.58
"202201";SUL;105;"05";"08";75.58
"202201";NORDESTE;106;"05";"09";76.25
"202201";NORTE;106;"05";"09";55.7
"202201";SUDESTE;106;"05";"09";76.25
"202201";SUL;106;"05";"09";76.25
"202201";NORDESTE;107;"05";"10";76.56
"202201";NORTE;107;"05";"10";55.7
"202201";SUDESTE;107;"05";"10";76.56
"202201";SUL;107;"05";"10";76.56
"202201";NORDESTE;108;"05";"11";73.82
"202201";NORTE;108;"05";"11";55.7
"202201";SUDESTE;108;"05";"11";76.14
"202201";SUL;108;"05";"11";76.14
"202201";NORDESTE;109;"05";"12";71.08
"202201";NORTE;109;"05";"12";55.7
"202201";SUDESTE;109;"05";"12";75.78
"202201";SUL;109;"05";"12";75.78
"202201";NORDESTE;110;"05";"13";71.01
"202201";NORTE;110;"05";"13";55.7
"202201";SUDESTE;110;"05";"13";76.57
"202201";SUL;110;"05";"13";76.57
"202201";NORDESTE;111;"05";"14";72.25
"202201";NORTE;111;"05";"14";55.7
"202201";SUDESTE;111;"05";"14";77.92
"202201";SUL;111;"05";"14";77.92
"202201";NORDESTE;112;"05";"15";73.48
"202201";NORTE;112;"05";"15";55.7
"202201";SUDESTE;112;"05";"15";77.91
"202201";SUL;112;"05";"15";77.91
"202201";NORDESTE;113;"05";"16";73.57
"202201";NORTE;113;"05";"16";55.7
"202201";SUDESTE;113;"05";"16";77.76
"202201";SUL;113;"05";"16";77.76
"202201";NORDESTE;114;"05";"17";73.1
"202201";NORTE;114;"05";"17";55.7
"202201";SUDESTE;114;"05";"17";77.84
"202201";SUL;114;"05";"17";77.84
"202201";NORDESTE;115;"05";"18";72.64
"202201";NORTE;115;"05";"18";55.7
"202201";SUDESTE;115;"05";"18";78
"202201";SUL;115;"05";"18";78
"202201";NORDESTE;116;"05";"19";72.67
"202201";NORTE;116;"05";"19";55.7
"202201";SUDESTE;116;"05";"19";79.28
"202201";SUL;116;"05";"19";79.28
"202201";NORDESTE;117;"05";"20";72.93
"202201";NORTE;117;"05";"20";55.7
"202201";SUDESTE;117;"05";"20";79.66
"202201";SUL;117;"05";"20";79.66
"202201";NORDESTE;118;"05";"21";75.7
"202201";NORTE;118;"05";"21";55.7
"202201";SUDESTE;118;"05";"21";78.82
"202201";SUL;118;"05";"21";78.82
"202201";NORDESTE;119;"05";"22";75.67
"202201";NORTE;119;"05";"22";55.7
"202201";SUDESTE;119;"05";"22";77.84
"202201";SUL;119;"05";"22";77.84
"202201";NORDESTE;120;"05";"23";75.65
"202201";NORTE;120;"05";"23";55.7
"202201";SUDESTE;120;"05";"23";75.93
"202201";SUL;120;"05";"23";75.93
"202201";NORDESTE;121;"06";"00";73.92
"202201";NORTE;121;"06";"00";55.7
"202201";SUDESTE;121;"06";"00";73.92
"202201";SUL;121;"06";"00";73.92
"202201";NORDESTE;122;"06";"01";72.55
"202201";NORTE;122;"06";"01";55.7
"202201";SUDESTE;122;"06";"01";72.55
"202201";SUL;122;"06";"01";72.55
"202201";NORDESTE;123;"06";"02";72.4
"202201";NORTE;123;"06";"02";55.7
"202201";SUDESTE;123;"06";"02";72.4
"202201";SUL;123;"06";"02";72.4
"202201";NORDESTE;124;"06";"03";71.91
"202201";NORTE;124;"06";"03";55.7
"202201";SUDESTE;124;"06";"03";71.91
"202201";SUL;124;"06";"03";71.91
"202201";NORDESTE;125;"06";"04";71.56
"202201";NORTE;125;"06";"04";55.7
"202201";SUDESTE;125;"06";"04";71.56
"202201";SUL;125;"06";"04";71.56
"202201";NORDESTE;126;"06";"05";55.7
"202201";NORTE;126;"06";"05";55.7
"202201";SUDESTE;126;"06";"05";71.01
"202201";SUL;126;"06";"05";71.01
"202201";NORDESTE;127;"06";"06";55.7
"202201";NORTE;127;"06";"06";55.7
"202201";SUDESTE;127;"06";"06";71.43
"202201";SUL;127;"06";"06";71.43
"202201";NORDESTE;128;"06";"07";55.7
"202201";NORTE;128;"06";"07";55.7
"202201";SUDESTE;128;"06";"07";72.44
"202201";SUL;128;"06";"07";72.44
"202201";NORDESTE;129;"06";"08";55.7
"202201";NORTE;129;"06";"08";55.7
"202201";SUDESTE;129;"06";"08";74.24
"202201";SUL;129;"06";"08";74.24
"202201";NORDESTE;130;"06";"09";55.7
"202201";NORTE;130;"06";"09";55.7
"202201";SUDESTE;130;"06";"09";74.15
"202201";SUL;130;"06";"09";74.16
"202201";NORDESTE;131;"06";"10";55.7
"202201";NORTE;131;"06";"10";55.7
"202201";SUDESTE;131;"06";"10";74
"202201";SUL;131;"06";"10";74
"202201";NORDESTE;132;"06";"11";55.7
"202201";NORTE;132;"06";"11";55.7
"202201";SUDESTE;132;"06";"11";73.56
"202201";SUL;132;"06";"11";73.56
"202201";NORDESTE;133;"06";"12";55.7
"202201";NORTE;133;"06";"12";55.7
"202201";SUDESTE;133;"06";"12";73.06
"202201";SUL;133;"06";"12";73.06
"202201";NORDESTE;134;"06";"13";55.7
"202201";NORTE;134;"06";"13";55.7
"202201";SUDESTE;134;"06";"13";73.64
"202201";SUL;134;"06";"13";73.64
"202201";NORDESTE;135;"06";"14";55.7
"202201";NORTE;135;"06";"14";55.7
"202201";SUDESTE;135;"06";"14";75.09
"202201";SUL;135;"06";"14";75.09
"202201";NORDESTE;136;"06";"15";55.7
"202201";NORTE;136;"06";"15";55.7
"202201";SUDESTE;136;"06";"15";75.51
"202201";SUL;136;"06";"15";75.51
"202201";NORDESTE;137;"06";"16";55.7
"202201";NORTE;137;"06";"16";55.7
"202201";SUDESTE;137;"06";"16";75.39
"202201";SUL;137;"06";"16";75.39
"202201";NORDESTE;138;"06";"17";72.17
"202201";NORTE;138;"06";"17";55.7
"202201";SUDESTE;138;"06";"17";75.52
"202201";SUL;138;"06";"17";75.53
"202201";NORDESTE;139;"06";"18";75.55
"202201";NORTE;139;"06";"18";55.7
"202201";SUDESTE;139;"06";"18";75.55
"202201";SUL;139;"06";"18";75.56
"202201";NORDESTE;140;"06";"19";76.49
"202201";NORTE;140;"06";"19";55.7
"202201";SUDESTE;140;"06";"19";76.49
"202201";SUL;140;"06";"19";76.49
"202201";NORDESTE;141;"06";"20";76.79
"202201";NORTE;141;"06";"20";55.7
"202201";SUDESTE;141;"06";"20";76.79
"202201";SUL;141;"06";"20";76.79
"202201";NORDESTE;142;"06";"21";76.73
"202201";NORTE;142;"06";"21";55.7
"202201";SUDESTE;142;"06";"21";76.73
"202201";SUL;142;"06";"21";76.73
"202201";NORDESTE;143;"06";"22";76.01
"202201";NORTE;143;"06";"22";55.7
"202201";SUDESTE;143;"06";"22";76.01
"202201";SUL;143;"06";"22";76.01
"202201";NORDESTE;144;"06";"23";74.64
"202201";NORTE;144;"06";"23";55.7
"202201";SUDESTE;144;"06";"23";74.64
"202201";SUL;144;"06";"23";74.64
"202201";NORDESTE;145;"07";"00";66.29
"202201";NORTE;145;"07";"00";55.7
"202201";SUDESTE;145;"07";"00";66.29
"202201";SUL;145;"07";"00";66.29
"202201";NORDESTE;146;"07";"01";65.21
"202201";NORTE;146;"07";"01";55.7
"202201";SUDESTE;146;"07";"01";65.21
"202201";SUL;146;"07";"01";65.21
"202201";NORDESTE;147;"07";"02";64.51
"202201";NORTE;147;"07";"02";55.7
"202201";SUDESTE;147;"07";"02";64.51
"202201";SUL;147;"07";"02";64.51
"202201";NORDESTE;148;"07";"03";55.7
"202201";NORTE;148;"07";"03";55.7
"202201";SUDESTE;148;"07";"03";62.33
"202201";SUL;148;"07";"03";62.33
"202201";NORDESTE;149;"07";"04";55.7
"202201";NORTE;149;"07";"04";55.7
"202201";SUDESTE;149;"07";"04";61.98
"202201";SUL;149;"07";"04";61.98
"202201";NORDESTE;150;"07";"05";55.7
"202201";NORTE;150;"07";"05";55.7
"202201";SUDESTE;150;"07";"05";61.46
"202201";SUL;150;"07";"05";61.47
"202201";NORDESTE;151;"07";"06";55.7
"202201";NORTE;151;"07";"06";55.7
"202201";SUDESTE;151;"07";"06";64.83
"202201";SUL;151;"07";"06";64.83
"202201";NORDESTE;152;"07";"07";55.7
"202201";NORTE;152;"07";"07";55.7
"202201";SUDESTE;152;"07";"07";65.11
"202201";SUL;152;"07";"07";65.11
"202201";NORDESTE;153;"07";"08";55.7
"202201";NORTE;153;"07";"08";55.7
"202201";SUDESTE;153;"07";"08";66.36
"202201";SUL;153;"07";"08";66.36
"202201";NORDESTE;154;"07";"09";55.7
"202201";NORTE;154;"07";"09";55.7
"202201";SUDESTE;154;"07";"09";66.51
"202201";SUL;154;"07";"09";66.51
"202201";NORDESTE;155;"07";"10";55.7
"202201";NORTE;155;"07";"10";55.7
"202201";SUDESTE;155;"07";"10";66.76
"202201";SUL;155;"07";"10";66.76
"202201";NORDESTE;156;"07";"11";55.7
"202201";NORTE;156;"07";"11";55.7
"202201";SUDESTE;156;"07";"11";66.97
"202201";SUL;156;"07";"11";66.97
"202201";NORDESTE;157;"07";"12";55.7
"202201";NORTE;157;"07";"12";55.7
"202201";SUDESTE;157;"07";"12";66.5
"202201";SUL;157;"07";"12";66.5
"202201";NORDESTE;158;"07";"13";55.7
"202201";NORTE;158;"07";"13";55.7
"202201";SUDESTE;158;"07";"13";66.86
"202201";SUL;158;"07";"13";66.86
"202201";NORDESTE;159;"07";"14";55.7
"202201";NORTE;159;"07";"14";55.7
"202201";SUDESTE;159;"07";"14";67.18
"202201";SUL;159;"07";"14";67.18
"202201";NORDESTE;160;"07";"15";55.7
"202201";NORTE;160;"07";"15";55.7
