"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202101";SUL;21;"01";"20";221.99
"202101";NORDESTE;22;"01";"21";223.06
"202101";NORTE;22;"01";"21";223.06
"202101";SUDESTE;22;"01";"21";223.06
"202101";SUL;22;"01";"21";223.06
"202101";NORDESTE;23;"01";"22";221
"202101";NORTE;23;"01";"22";221
"202101";SUDESTE;23;"01";"22";221
"202101";SUL;23;"01";"22";221
"202101";NORDESTE;24;"01";"23";218.72
"202101";NORTE;24;"01";"23";218.72
"202101";SUDESTE;24;"01";"23";218.72
"202101";SUL;24;"01";"23";218.72
"202101";NORDESTE;25;"02";"00";276.93
"202101";NORTE;25;"02";"00";276.93
"202101";SUDESTE;25;"02";"00";276.93
"202101";SUL;25;"02";"00";276.93
"202101";NORDESTE;26;"02";"01";272.23
"202101";NORTE;26;"02";"01";272.23
"202101";SUDESTE;26;"02";"01";272.23
"202101";SUL;26;"02";"01";272.23
"202101";NORDESTE;27;"02";"02";270.09
"202101";NORTE;27;"02";"02";270.09
"202101";SUDESTE;27;"02";"02";270.09
"202101";SUL;27;"02";"02";270.09
"202101";NORDESTE;28;"02";"03";271.55
"202101";NORTE;28;"02";"03";271.55
"202101";SUDESTE;28;"02";"03";271.55
"202101";SUL;28;"02";"03";271.55
"202101";NORDESTE;29;"02";"04";271.47
"202101";NORTE;29;"02";"04";271.47
"202101";SUDESTE;29;"02";"04";271.47
"202101";SUL;29;"02";"04";271.47
"202101";NORDESTE;30;"02";"05";269.21
"202101";NORTE;30;"02";"05";269.21
"202101";SUDESTE;30;"02";"05";269.21
"202101";SUL;30;"02";"05";269.21
"202101";NORDESTE;31;"02";"06";266.88
"202101";NORTE;31;"02";"06";266.88
"202101";SUDESTE;31;"02";"06";266.88
"202101";SUL;31;"02";"06";266.88
"202101";NORDESTE;32;"02";"07";269.51
"202101";NORTE;32;"02";"07";269.51
"202101";SUDESTE;32;"02";"07";269.51
"202101";SUL;32;"02";"07";269.51
"202101";NORDESTE;33;"02";"08";271.47
"202101";NORTE;33;"02";"08";271.47
"202101";SUDESTE;33;"02";"08";271.47
"202101";SUL;33;"02";"08";271.47
"202101";NORDESTE;34;"02";"09";277.58
"202101";NORTE;34;"02";"09";277.58
"202101";SUDESTE;34;"02";"09";277.58
"202101";SUL;34;"02";"09";277.58
"202101";NORDESTE;35;"02";"10";283.78
"202101";NORTE;35;"02";"10";283.78
"202101";SUDESTE;35;"02";"10";283.78
"202101";SUL;35;"02";"10";283.78
"202101";NORDESTE;36;"02";"11";286.09
"202101";NORTE;36;"02";"11";286.09
"202101";SUDESTE;36;"02";"11";286.09
"202101";SUL;36;"02";"11";286.09
"202101";NORDESTE;37;"02";"12";286.1
"202101";NORTE;37;"02";"12";286.1
"202101";SUDESTE;37;"02";"12";286.1
"202101";SUL;37;"02";"12";286.1
"202101";NORDESTE;38;"02";"13";286.12
"202101";NORTE;38;"02";"13";286.12
"202101";SUDESTE;38;"02";"13";286.12
"202101";SUL;38;"02";"13";286.12
"202101";NORDESTE;39;"02";"14";285.9
"202101";NORTE;39;"02";"14";285.9
"202101";SUDESTE;39;"02";"14";285.9
"202101";SUL;39;"02";"14";285.9
"202101";NORDESTE;40;"02";"15";286.16
"202101";NORTE;40;"02";"15";286.16
"202101";SUDESTE;40;"02";"15";286.16
"202101";SUL;40;"02";"15";286.16
"202101";NORDESTE;41;"02";"16";286.79
"202101";NORTE;41;"02";"16";286.79
"202101";SUDESTE;41;"02";"16";286.79
"202101";SUL;41;"02";"16";286.79
"202101";NORDESTE;42;"02";"17";288.59
"202101";NORTE;42;"02";"17";288.59
"202101";SUDESTE;42;"02";"17";288.59
"202101";SUL;42;"02";"17";288.59
"202101";NORDESTE;43;"02";"18";295.58
"202101";NORTE;43;"02";"18";295.58
"202101";SUDESTE;43;"02";"18";295.58
"202101";SUL;43;"02";"18";295.58
"202101";NORDESTE;44;"02";"19";299.35
"202101";NORTE;44;"02";"19";299.35
"202101";SUDESTE;44;"02";"19";299.35
"202101";SUL;44;"02";"19";299.35
"202101";NORDESTE;45;"02";"20";298.42
"202101";NORTE;45;"02";"20";298.42
"202101";SUDESTE;45;"02";"20";298.42
"202101";SUL;45;"02";"20";298.42
"202101";NORDESTE;46;"02";"21";297.51
"202101";NORTE;46;"02";"21";297.51
"202101";SUDESTE;46;"02";"21";297.51
"202101";SUL;46;"02";"21";297.51
"202101";NORDESTE;47;"02";"22";295.65
"202101";NORTE;47;"02";"22";295.64
"202101";SUDESTE;47;"02";"22";295.64
"202101";SUL;47;"02";"22";295.64
"202101";NORDESTE;48;"02";"23";293.32
"202101";NORTE;48;"02";"23";293.32
"202101";SUDESTE;48;"02";"23";293.32
"202101";SUL;48;"02";"23";293.32
"202101";NORDESTE;49;"03";"00";273.86
"202101";NORTE;49;"03";"00";273.86
"202101";SUDESTE;49;"03";"00";273.86
"202101";SUL;49;"03";"00";273.87
"202101";NORDESTE;50;"03";"01";270.98
"202101";NORTE;50;"03";"01";270.98
"202101";SUDESTE;50;"03";"01";270.98
"202101";SUL;50;"03";"01";270.98
"202101";NORDESTE;51;"03";"02";269.08
"202101";NORTE;51;"03";"02";269.08
"202101";SUDESTE;51;"03";"02";269.08
"202101";SUL;51;"03";"02";269.08
"202101";NORDESTE;52;"03";"03";270.55
"202101";NORTE;52;"03";"03";270.55
"202101";SUDESTE;52;"03";"03";270.55
"202101";SUL;52;"03";"03";270.56
"202101";NORDESTE;53;"03";"04";270.47
"202101";NORTE;53;"03";"04";270.46
"202101";SUDESTE;53;"03";"04";270.46
"202101";SUL;53;"03";"04";270.47
"202101";NORDESTE;54;"03";"05";267.15
"202101";NORTE;54;"03";"05";267.15
"202101";SUDESTE;54;"03";"05";267.15
"202101";SUL;54;"03";"05";267.15
"202101";NORDESTE;55;"03";"06";261.64
"202101";NORTE;55;"03";"06";261.64
"202101";SUDESTE;55;"03";"06";261.64
"202101";SUL;55;"03";"06";261.64
"202101";NORDESTE;56;"03";"07";255.42
"202101";NORTE;56;"03";"07";255.42
"202101";SUDESTE;56;"03";"07";255.42
"202101";SUL;56;"03";"07";255.42
"202101";NORDESTE;57;"03";"08";259.24
"202101";NORTE;57;"03";"08";259.24
"202101";SUDESTE;57;"03";"08";259.24
"202101";SUL;57;"03";"08";259.24
"202101";NORDESTE;58;"03";"09";263.56
"202101";NORTE;58;"03";"09";263.56
"202101";SUDESTE;58;"03";"09";263.56
"202101";SUL;58;"03";"09";263.57
"202101";NORDESTE;59;"03";"10";265.13
"202101";NORTE;59;"03";"10";265.13
"202101";SUDESTE;59;"03";"10";265.13
"202101";SUL;59;"03";"10";265.13
"202101";NORDESTE;60;"03";"11";268.17
"202101";NORTE;60;"03";"11";268.17
"202101";SUDESTE;60;"03";"11";268.17
"202101";SUL;60;"03";"11";268.17
"202101";NORDESTE;61;"03";"12";265.46
"202101";NORTE;61;"03";"12";265.46
"202101";SUDESTE;61;"03";"12";265.46
"202101";SUL;61;"03";"12";265.46
"202101";NORDESTE;62;"03";"13";264.2
"202101";NORTE;62;"03";"13";264.2
"202101";SUDESTE;62;"03";"13";264.2
"202101";SUL;62;"03";"13";264.2
"202101";NORDESTE;63;"03";"14";265.91
"202101";NORTE;63;"03";"14";265.91
"202101";SUDESTE;63;"03";"14";265.91
"202101";SUL;63;"03";"14";265.91
"202101";NORDESTE;64;"03";"15";269.36
"202101";NORTE;64;"03";"15";269.36
"202101";SUDESTE;64;"03";"15";269.36
"202101";SUL;64;"03";"15";269.36
"202101";NORDESTE;65;"03";"16";272.24
"202101";NORTE;65;"03";"16";272.24
"202101";SUDESTE;65;"03";"16";272.24
"202101";SUL;65;"03";"16";272.24
"202101";NORDESTE;66;"03";"17";281.07
"202101";NORTE;66;"03";"17";281.07
"202101";SUDESTE;66;"03";"17";281.07
"202101";SUL;66;"03";"17";281.07
"202101";NORDESTE;67;"03";"18";290.03
"202101";NORTE;67;"03";"18";290.03
"202101";SUDESTE;67;"03";"18";290.03
"202101";SUL;67;"03";"18";290.03
"202101";NORDESTE;68;"03";"19";297.61
"202101";NORTE;68;"03";"19";297.61
"202101";SUDESTE;68;"03";"19";297.61
"202101";SUL;68;"03";"19";297.61
"202101";NORDESTE;69;"03";"20";297.64
"202101";NORTE;69;"03";"20";297.64
"202101";SUDESTE;69;"03";"20";297.64
"202101";SUL;69;"03";"20";297.64
"202101";NORDESTE;70;"03";"21";297.38
"202101";NORTE;70;"03";"21";297.38
"202101";SUDESTE;70;"03";"21";297.38
"202101";SUL;70;"03";"21";297.38
"202101";NORDESTE;71;"03";"22";290.51
"202101";NORTE;71;"03";"22";290.51
"202101";SUDESTE;71;"03";"22";290.51
"202101";SUL;71;"03";"22";290.51
"202101";NORDESTE;72;"03";"23";285.05
"202101";NORTE;72;"03";"23";285.06
"202101";SUDESTE;72;"03";"23";285.06
"202101";SUL;72;"03";"23";285.06
"202101";NORDESTE;73;"04";"00";277
"202101";NORTE;73;"04";"00";277
"202101";SUDESTE;73;"04";"00";277
"202101";SUL;73;"04";"00";277
"202101";NORDESTE;74;"04";"01";275.04
"202101";NORTE;74;"04";"01";275.04
"202101";SUDESTE;74;"04";"01";275.04
"202101";SUL;74;"04";"01";275.04
"202101";NORDESTE;75;"04";"02";273.69
"202101";NORTE;75;"04";"02";273.69
"202101";SUDESTE;75;"04";"02";273.69
"202101";SUL;75;"04";"02";273.69
"202101";NORDESTE;76;"04";"03";275.2
"202101";NORTE;76;"04";"03";275.2
"202101";SUDESTE;76;"04";"03";275.2
"202101";SUL;76;"04";"03";275.2
"202101";NORDESTE;77;"04";"04";275.22
"202101";NORTE;77;"04";"04";275.22
"202101";SUDESTE;77;"04";"04";275.22
"202101";SUL;77;"04";"04";275.22
"202101";NORDESTE;78;"04";"05";275.17
"202101";NORTE;78;"04";"05";275.17
"202101";SUDESTE;78;"04";"05";275.17
"202101";SUL;78;"04";"05";275.17
"202101";NORDESTE;79;"04";"06";277.32
"202101";NORTE;79;"04";"06";277.32
"202101";SUDESTE;79;"04";"06";277.32
"202101";SUL;79;"04";"06";277.32
"202101";NORDESTE;80;"04";"07";292.3
"202101";NORTE;80;"04";"07";292.3
"202101";SUDESTE;80;"04";"07";292.3
"202101";SUL;80;"04";"07";292.3
"202101";NORDESTE;81;"04";"08";302.59
"202101";NORTE;81;"04";"08";302.59
"202101";SUDESTE;81;"04";"08";302.59
"202101";SUL;81;"04";"08";302.59
"202101";NORDESTE;82;"04";"09";304.07
"202101";NORTE;82;"04";"09";304.07
"202101";SUDESTE;82;"04";"09";304.07
"202101";SUL;82;"04";"09";304.07
"202101";NORDESTE;83;"04";"10";305.11
"202101";NORTE;83;"04";"10";305.11
"202101";SUDESTE;83;"04";"10";305.11
"202101";SUL;83;"04";"10";305.11
"202101";NORDESTE;84;"04";"11";305.12
"202101";NORTE;84;"04";"11";305.12
"202101";SUDESTE;84;"04";"11";305.12
"202101";SUL;84;"04";"11";305.12
"202101";NORDESTE;85;"04";"12";304.42
"202101";NORTE;85;"04";"12";304.42
"202101";SUDESTE;85;"04";"12";304.42
"202101";SUL;85;"04";"12";304.42
"202101";NORDESTE;86;"04";"13";306.31
"202101";NORTE;86;"04";"13";306.31
"202101";SUDESTE;86;"04";"13";306.31
"202101";SUL;86;"04";"13";306.31
"202101";NORDESTE;87;"04";"14";308.85
"202101";NORTE;87;"04";"14";308.85
"202101";SUDESTE;87;"04";"14";308.85
"202101";SUL;87;"04";"14";308.85
"202101";NORDESTE;88;"04";"15";309.34
"202101";NORTE;88;"04";"15";309.34
"202101";SUDESTE;88;"04";"15";309.34
"202101";SUL;88;"04";"15";309.34
"202101";NORDESTE;89;"04";"16";307.79
"202101";NORTE;89;"04";"16";307.79
"202101";SUDESTE;89;"04";"16";307.79
"202101";SUL;89;"04";"16";307.79
"202101";NORDESTE;90;"04";"17";304.63
"202101";NORTE;90;"04";"17";304.64
"202101";SUDESTE;90;"04";"17";304.64
"202101";SUL;90;"04";"17";304.64
"202101";NORDESTE;91;"04";"18";304.56
"202101";NORTE;91;"04";"18";304.56
"202101";SUDESTE;91;"04";"18";304.56
"202101";SUL;91;"04";"18";304.56
"202101";NORDESTE;92;"04";"19";305.97
"202101";NORTE;92;"04";"19";305.97
"202101";SUDESTE;92;"04";"19";305.97
"202101";SUL;92;"04";"19";305.97
"202101";NORDESTE;93;"04";"20";305.86
"202101";NORTE;93;"04";"20";305.86
"202101";SUDESTE;93;"04";"20";305.86
"202101";SUL;93;"04";"20";305.86
"202101";NORDESTE;94;"04";"21";308.82
"202101";NORTE;94;"04";"21";308.82
"202101";SUDESTE;94;"04";"21";308.82
"202101";SUL;94;"04";"21";308.82
"202101";NORDESTE;95;"04";"22";303.81
"202101";NORTE;95;"04";"22";303.82
"202101";SUDESTE;95;"04";"22";303.82
"202101";SUL;95;"04";"22";303.82
"202101";NORDESTE;96;"04";"23";299.78
"202101";NORTE;96;"04";"23";299.78
"202101";SUDESTE;96;"04";"23";299.78
"202101";SUL;96;"04";"23";299.78
"202101";NORDESTE;97;"05";"00";294.83
"202101";NORTE;97;"05";"00";294.83
"202101";SUDESTE;97;"05";"00";294.83
"202101";SUL;97;"05";"00";294.83
"202101";NORDESTE;98;"05";"01";287.24
"202101";NORTE;98;"05";"01";287.24
"202101";SUDESTE;98;"05";"01";287.24
"202101";SUL;98;"05";"01";287.24
"202101";NORDESTE;99;"05";"02";285.84
"202101";NORTE;99;"05";"02";285.84
"202101";SUDESTE;99;"05";"02";285.84
"202101";SUL;99;"05";"02";285.84
"202101";NORDESTE;100;"05";"03";288.66
"202101";NORTE;100;"05";"03";288.66
"202101";SUDESTE;100;"05";"03";288.66
"202101";SUL;100;"05";"03";288.66
"202101";NORDESTE;101;"05";"04";289.18
"202101";NORTE;101;"05";"04";289.18
"202101";SUDESTE;101;"05";"04";289.18
"202101";SUL;101;"05";"04";289.18
"202101";NORDESTE;102;"05";"05";288.02
"202101";NORTE;102;"05";"05";288.02
"202101";SUDESTE;102;"05";"05";288.02
"202101";SUL;102;"05";"05";288.02
"202101";NORDESTE;103;"05";"06";288.86
"202101";NORTE;103;"05";"06";288.86
"202101";SUDESTE;103;"05";"06";288.86
"202101";SUL;103;"05";"06";288.86
"202101";NORDESTE;104;"05";"07";295.68
"202101";NORTE;104;"05";"07";295.68
"202101";SUDESTE;104;"05";"07";295.68
"202101";SUL;104;"05";"07";295.68
"202101";NORDESTE;105;"05";"08";299.16
"202101";NORTE;105;"05";"08";299.61
"202101";SUDESTE;105;"05";"08";299.61
"202101";SUL;105;"05";"08";299.61
"202101";NORDESTE;106;"05";"09";302
"202101";NORTE;106;"05";"09";302
"202101";SUDESTE;106;"05";"09";302
"202101";SUL;106;"05";"09";302
"202101";NORDESTE;107;"05";"10";302.23
"202101";NORTE;107;"05";"10";302.38
"202101";SUDESTE;107;"05";"10";302.38
"202101";SUL;107;"05";"10";302.38
"202101";NORDESTE;108;"05";"11";301.81
"202101";NORTE;108;"05";"11";301.81
"202101";SUDESTE;108;"05";"11";301.81
"202101";SUL;108;"05";"11";301.81
"202101";NORDESTE;109;"05";"12";301.12
"202101";NORTE;109;"05";"12";301.4
"202101";SUDESTE;109;"05";"12";301.4
"202101";SUL;109;"05";"12";301.4
"202101";NORDESTE;110;"05";"13";301.96
"202101";NORTE;110;"05";"13";301.96
"202101";SUDESTE;110;"05";"13";301.96
"202101";SUL;110;"05";"13";301.96
"202101";NORDESTE;111;"05";"14";303.1
"202101";NORTE;111;"05";"14";303.1
"202101";SUDESTE;111;"05";"14";303.1
"202101";SUL;111;"05";"14";303.1
"202101";NORDESTE;112;"05";"15";305.9
"202101";NORTE;112;"05";"15";305.9
"202101";SUDESTE;112;"05";"15";305.9
"202101";SUL;112;"05";"15";305.9
"202101";NORDESTE;113;"05";"16";305.19
"202101";NORTE;113;"05";"16";305.87
"202101";SUDESTE;113;"05";"16";305.87
"202101";SUL;113;"05";"16";305.87
"202101";NORDESTE;114;"05";"17";300.83
"202101";NORTE;114;"05";"17";302.39
"202101";SUDESTE;114;"05";"17";302.39
"202101";SUL;114;"05";"17";302.39
"202101";NORDESTE;115;"05";"18";302.22
"202101";NORTE;115;"05";"18";302.22
"202101";SUDESTE;115;"05";"18";302.22
"202101";SUL;115;"05";"18";302.22
"202101";NORDESTE;116;"05";"19";302.73
"202101";NORTE;116;"05";"19";302.79
"202101";SUDESTE;116;"05";"19";302.79
"202101";SUL;116;"05";"19";302.79
"202101";NORDESTE;117;"05";"20";302.73
"202101";NORTE;117;"05";"20";302.73
"202101";SUDESTE;117;"05";"20";302.73
"202101";SUL;117;"05";"20";302.73
"202101";NORDESTE;118;"05";"21";302.72
"202101";NORTE;118;"05";"21";302.72
"202101";SUDESTE;118;"05";"21";302.72
"202101";SUL;118;"05";"21";302.72
"202101";NORDESTE;119;"05";"22";302.29
"202101";NORTE;119;"05";"22";302.29
"202101";SUDESTE;119;"05";"22";302.29
"202101";SUL;119;"05";"22";302.29
"202101";NORDESTE;120;"05";"23";300.86
"202101";NORTE;120;"05";"23";300.86
"202101";SUDESTE;120;"05";"23";300.86
"202101";SUL;120;"05";"23";300.86
"202101";NORDESTE;121;"06";"00";270.2
"202101";NORTE;121;"06";"00";298.45
"202101";SUDESTE;121;"06";"00";298.45
"202101";SUL;121;"06";"00";298.45
"202101";NORDESTE;122;"06";"01";261.31
"202101";NORTE;122;"06";"01";288.7
"202101";SUDESTE;122;"06";"01";288.7
"202101";SUL;122;"06";"01";288.7
"202101";NORDESTE;123;"06";"02";261.22
"202101";NORTE;123;"06";"02";280.37
"202101";SUDESTE;123;"06";"02";280.37
"202101";SUL;123;"06";"02";280.37
"202101";NORDESTE;124;"06";"03";250.2
"202101";NORTE;124;"06";"03";278.82
"202101";SUDESTE;124;"06";"03";278.82
"202101";SUL;124;"06";"03";278.82
"202101";NORDESTE;125;"06";"04";250.88
"202101";NORTE;125;"06";"04";281.35
"202101";SUDESTE;125;"06";"04";281.35
"202101";SUL;125;"06";"04";281.35
"202101";NORDESTE;126;"06";"05";247.01
"202101";NORTE;126;"06";"05";281.41
"202101";SUDESTE;126;"06";"05";281.41
"202101";SUL;126;"06";"05";281.41
"202101";NORDESTE;127;"06";"06";240.01
"202101";NORTE;127;"06";"06";283.1
"202101";SUDESTE;127;"06";"06";283.1
"202101";SUL;127;"06";"06";283.1
"202101";NORDESTE;128;"06";"07";233.32
"202101";NORTE;128;"06";"07";294.83
"202101";SUDESTE;128;"06";"07";294.83
"202101";SUL;128;"06";"07";294.83
"202101";NORDESTE;129;"06";"08";250.7
"202101";NORTE;129;"06";"08";302.2
"202101";SUDESTE;129;"06";"08";302.2
"202101";SUL;129;"06";"08";302.2
"202101";NORDESTE;130;"06";"09";260.76
"202101";NORTE;130;"06";"09";303.51
"202101";SUDESTE;130;"06";"09";303.51
"202101";SUL;130;"06";"09";303.51
"202101";NORDESTE;131;"06";"10";260.72
"202101";NORTE;131;"06";"10";303.51
"202101";SUDESTE;131;"06";"10";303.51
"202101";SUL;131;"06";"10";303.51
"202101";NORDESTE;132;"06";"11";264.31
"202101";NORTE;132;"06";"11";303.56
"202101";SUDESTE;132;"06";"11";303.56
"202101";SUL;132;"06";"11";303.56
"202101";NORDESTE;133;"06";"12";265.96
"202101";NORTE;133;"06";"12";303.35
"202101";SUDESTE;133;"06";"12";303.35
"202101";SUL;133;"06";"12";303.35
"202101";NORDESTE;134;"06";"13";275.44
"202101";NORTE;134;"06";"13";307.81
"202101";SUDESTE;134;"06";"13";307.81
"202101";SUL;134;"06";"13";307.81
"202101";NORDESTE;135;"06";"14";279.33
"202101";NORTE;135;"06";"14";313.89
"202101";SUDESTE;135;"06";"14";313.89
"202101";SUL;135;"06";"14";313.89
"202101";NORDESTE;136;"06";"15";275.67
"202101";NORTE;136;"06";"15";313.67
"202101";SUDESTE;136;"06";"15";313.67
"202101";SUL;136;"06";"15";313.67
"202101";NORDESTE;137;"06";"16";267.7
"202101";NORTE;137;"06";"16";313.03
"202101";SUDESTE;137;"06";"16";313.03
"202101";SUL;137;"06";"16";313.03
"202101";NORDESTE;138;"06";"17";260.13
"202101";NORTE;138;"06";"17";303.77
"202101";SUDESTE;138;"06";"17";303.77
"202101";SUL;138;"06";"17";303.77
"202101";NORDESTE;139;"06";"18";259.98
"202101";NORTE;139;"06";"18";303.32
"202101";SUDESTE;139;"06";"18";303.32
"202101";SUL;139;"06";"18";303.32
"202101";NORDESTE;140;"06";"19";259.89
"202101";NORTE;140;"06";"19";310.66
"202101";SUDESTE;140;"06";"19";310.66
"202101";SUL;140;"06";"19";310.66
"202101";NORDESTE;141;"06";"20";259.8
"202101";NORTE;141;"06";"20";308.51
"202101";SUDESTE;141;"06";"20";308.51
"202101";SUL;141;"06";"20";308.51
"202101";NORDESTE;142;"06";"21";274.34
"202101";NORTE;142;"06";"21";309.78
"202101";SUDESTE;142;"06";"21";309.78
"202101";SUL;142;"06";"21";309.78
"202101";NORDESTE;143;"06";"22";266.31
"202101";NORTE;143;"06";"22";304.49
"202101";SUDESTE;143;"06";"22";304.49
"202101";SUL;143;"06";"22";304.49
"202101";NORDESTE;144;"06";"23";259.25
"202101";NORTE;144;"06";"23";301.08
"202101";SUDESTE;144;"06";"23";301.08
"202101";SUL;144;"06";"23";301.08
"202101";NORDESTE;145;"07";"00";307.79
"202101";NORTE;145;"07";"00";307.79
"202101";SUDESTE;145;"07";"00";307.79
"202101";SUL;145;"07";"00";307.79
"202101";NORDESTE;146;"07";"01";303.26
"202101";NORTE;146;"07";"01";303.26
"202101";SUDESTE;146;"07";"01";303.26
"202101";SUL;146;"07";"01";303.26
"202101";NORDESTE;147;"07";"02";301.16
"202101";NORTE;147;"07";"02";301.16
"202101";SUDESTE;147;"07";"02";301.16
"202101";SUL;147;"07";"02";301.16
"202101";NORDESTE;148;"07";"03";302.13
"202101";NORTE;148;"07";"03";302.13
"202101";SUDESTE;148;"07";"03";302.13
"202101";SUL;148;"07";"03";302.13
"202101";NORDESTE;149;"07";"04";302.64
"202101";NORTE;149;"07";"04";302.64
"202101";SUDESTE;149;"07";"04";302.64
"202101";SUL;149;"07";"04";302.64
"202101";NORDESTE;150;"07";"05";302.74
"202101";NORTE;150;"07";"05";302.74
"202101";SUDESTE;150;"07";"05";302.74
"202101";SUL;150;"07";"05";302.74
"202101";NORDESTE;151;"07";"06";302.78
"202101";NORTE;151;"07";"06";302.78
"202101";SUDESTE;151;"07";"06";302.78
"202101";SUL;151;"07";"06";302.78
"202101";NORDESTE;152;"07";"07";304.35
"202101";NORTE;152;"07";"07";304.35
"202101";SUDESTE;152;"07";"07";304.35
"202101";SUL;152;"07";"07";304.35
"202101";NORDESTE;153;"07";"08";316.32
"202101";NORTE;153;"07";"08";316.32
"202101";SUDESTE;153;"07";"08";316.32
"202101";SUL;153;"07";"08";316.32
"202101";NORDESTE;154;"07";"09";326.36
"202101";NORTE;154;"07";"09";326.36
"202101";SUDESTE;154;"07";"09";326.36
"202101";SUL;154;"07";"09";326.36
"202101";NORDESTE;155;"07";"10";331.14
"202101";NORTE;155;"07";"10";331.14
"202101";SUDESTE;155;"07";"10";331.14
"202101";SUL;155;"07";"10";331.14
"202101";NORDESTE;156;"07";"11";327.91
"202101";NORTE;156;"07";"11";327.91
"202101";SUDESTE;156;"07";"11";327.91
"202101";SUL;156;"07";"11";327.91
"202101";NORDESTE;157;"07";"12";323.76
"202101";NORTE;157;"07";"12";323.76
"202101";SUDESTE;157;"07";"12";323.76
"202101";SUL;157;"07";"12";323.76
"202101";NORDESTE;158;"07";"13";331.99
"202101";NORTE;158;"07";"13";331.99
"202101";SUDESTE;158;"07";"13";331.99
"202101";SUL;158;"07";"13";331.99
"202101";NORDESTE;159;"07";"14";342.29
"202101";NORTE;159;"07";"14";342.29
"202101";SUDESTE;159;"07";"14";342.29
"202101";SUL;159;"07";"14";342.29
"202101";NORDESTE;160;"07";"15";338.9
"202101";NORTE;160;"07";"15";338.9
"202101";SUDESTE;160;"07";"15";338.9
