id_subsistema;nom_subsistema;din_instante;val_cmo
NE;NORDESTE;2022-01-03 08:00:00;56.79000000
N;NORTE;2022-01-03 08:00:00;9.84000000
SE;SUDESTE;2022-01-03 08:00:00;66.17000000
S;SUL;2022-01-03 08:00:00;66.51000000
NE;NORDESTE;2022-01-03 08:30:00;57.70000000
N;NORTE;2022-01-03 08:30:00;10.11000000
SE;SUDESTE;2022-01-03 08:30:00;66.19000000
S;SUL;2022-01-03 08:30:00;66.51000000
NE;NORDESTE;2022-01-03 09:00:00;57.79000000
N;NORTE;2022-01-03 09:00:00;10.11000000
SE;SUDESTE;2022-01-03 09:00:00;66.25000000
S;SUL;2022-01-03 09:00:00;66.56000000
NE;NORDESTE;2022-01-03 09:30:00;58.48000000
N;NORTE;2022-01-03 09:30:00;10.53000000
SE;SUDESTE;2022-01-03 09:30:00;66.93000000
S;SUL;2022-01-03 09:30:00;67.24000000
NE;NORDESTE;2022-01-03 10:00:00;58.50000000
N;NORTE;2022-01-03 10:00:00;10.57000000
SE;SUDESTE;2022-01-03 10:00:00;66.94000000
S;SUL;2022-01-03 10:00:00;67.24000000
NE;NORDESTE;2022-01-03 10:30:00;58.57000000
N;NORTE;2022-01-03 10:30:00;10.29000000
SE;SUDESTE;2022-01-03 10:30:00;67.00000000
S;SUL;2022-01-03 10:30:00;67.29000000
NE;NORDESTE;2022-01-03 11:00:00;58.92000000
N;NORTE;2022-01-03 11:00:00;10.59000000
SE;SUDESTE;2022-01-03 11:00:00;67.39000000
S;SUL;2022-01-03 11:00:00;67.68000000
NE;NORDESTE;2022-01-03 11:30:00;59.00000000
N;NORTE;2022-01-03 11:30:00;10.34000000
SE;SUDESTE;2022-01-03 11:30:00;67.46000000
S;SUL;2022-01-03 11:30:00;67.75000000
NE;NORDESTE;2022-01-03 12:00:00;58.69000000
N;NORTE;2022-01-03 12:00:00;10.23000000
SE;SUDESTE;2022-01-03 12:00:00;67.11000000
S;SUL;2022-01-03 12:00:00;67.41000000
NE;NORDESTE;2022-01-03 12:30:00;58.66000000
N;NORTE;2022-01-03 12:30:00;10.17000000
SE;SUDESTE;2022-01-03 12:30:00;67.12000000
S;SUL;2022-01-03 12:30:00;67.42000000
NE;NORDESTE;2022-01-03 13:00:00;59.00000000
N;NORTE;2022-01-03 13:00:00;10.25000000
SE;SUDESTE;2022-01-03 13:00:00;67.55000000
S;SUL;2022-01-03 13:00:00;67.83000000
NE;NORDESTE;2022-01-03 13:30:00;59.62000000
N;NORTE;2022-01-03 13:30:00;10.71000000
SE;SUDESTE;2022-01-03 13:30:00;68.31000000
S;SUL;2022-01-03 13:30:00;68.60000000
NE;NORDESTE;2022-01-03 14:00:00;60.24000000
N;NORTE;2022-01-03 14:00:00;10.88000000
SE;SUDESTE;2022-01-03 14:00:00;69.05000000
S;SUL;2022-01-03 14:00:00;69.33000000
NE;NORDESTE;2022-01-03 14:30:00;60.50000000
N;NORTE;2022-01-03 14:30:00;10.91000000
SE;SUDESTE;2022-01-03 14:30:00;69.35000000
S;SUL;2022-01-03 14:30:00;69.64000000
NE;NORDESTE;2022-01-03 15:00:00;60.58000000
N;NORTE;2022-01-03 15:00:00;10.88000000
SE;SUDESTE;2022-01-03 15:00:00;69.43000000
S;SUL;2022-01-03 15:00:00;69.72000000
NE;NORDESTE;2022-01-03 15:30:00;60.57000000
N;NORTE;2022-01-03 15:30:00;10.92000000
SE;SUDESTE;2022-01-03 15:30:00;69.43000000
S;SUL;2022-01-03 15:30:00;69.71000000
NE;NORDESTE;2022-01-03 16:00:00;60.65000000
N;NORTE;2022-01-03 16:00:00;10.99000000
SE;SUDESTE;2022-01-03 16:00:00;69.52000000
S;SUL;2022-01-03 16:00:00;69.80000000
NE;NORDESTE;2022-01-03 16:30:00;60.41000000
N;NORTE;2022-01-03 16:30:00;10.89000000
SE;SUDESTE;2022-01-03 16:30:00;69.21000000
S;SUL;2022-01-03 16:30:00;69.49000000
NE;NORDESTE;2022-01-03 17:00:00;60.18000000
N;NORTE;2022-01-03 17:00:00;10.76000000
SE;SUDESTE;2022-01-03 17:00:00;68.91000000
S;SUL;2022-01-03 17:00:00;69.20000000
NE;NORDESTE;2022-01-03 17:30:00;59.69000000
N;NORTE;2022-01-03 17:30:00;10.71000000
SE;SUDESTE;2022-01-03 17:30:00;68.36000000
S;SUL;2022-01-03 17:30:00;68.66000000
NE;NORDESTE;2022-01-03 18:00:00;59.69000000
N;NORTE;2022-01-03 18:00:00;10.58000000
SE;SUDESTE;2022-01-03 18:00:00;68.39000000
S;SUL;2022-01-03 18:00:00;68.70000000
NE;NORDESTE;2022-01-03 18:30:00;60.03000000
N;NORTE;2022-01-03 18:30:00;10.91000000
SE;SUDESTE;2022-01-03 18:30:00;68.79000000
S;SUL;2022-01-03 18:30:00;69.10000000
NE;NORDESTE;2022-01-03 19:00:00;60.63000000
N;NORTE;2022-01-03 19:00:00;11.31000000
SE;SUDESTE;2022-01-03 19:00:00;69.46000000
S;SUL;2022-01-03 19:00:00;69.76000000
NE;NORDESTE;2022-01-03 19:30:00;61.38000000
N;NORTE;2022-01-03 19:30:00;11.42000000
SE;SUDESTE;2022-01-03 19:30:00;70.34000000
S;SUL;2022-01-03 19:30:00;70.63000000
NE;NORDESTE;2022-01-03 20:00:00;61.34000000
N;NORTE;2022-01-03 20:00:00;11.40000000
SE;SUDESTE;2022-01-03 20:00:00;70.33000000
S;SUL;2022-01-03 20:00:00;70.62000000
NE;NORDESTE;2022-01-03 20:30:00;61.27000000
N;NORTE;2022-01-03 20:30:00;11.44000000
SE;SUDESTE;2022-01-03 20:30:00;70.28000000
S;SUL;2022-01-03 20:30:00;70.57000000
NE;NORDESTE;2022-01-03 21:00:00;61.31000000
N;NORTE;2022-01-03 21:00:00;11.59000000
SE;SUDESTE;2022-01-03 21:00:00;70.31000000
S;SUL;2022-01-03 21:00:00;70.61000000
NE;NORDESTE;2022-01-03 21:30:00;61.68000000
N;NORTE;2022-01-03 21:30:00;12.51000000
SE;SUDESTE;2022-01-03 21:30:00;70.31000000
S;SUL;2022-01-03 21:30:00;70.60000000
NE;NORDESTE;2022-01-03 22:00:00;61.52000000
N;NORTE;2022-01-03 22:00:00;12.83000000
SE;SUDESTE;2022-01-03 22:00:00;69.92000000
S;SUL;2022-01-03 22:00:00;70.22000000
NE;NORDESTE;2022-01-03 22:30:00;61.04000000
N;NORTE;2022-01-03 22:30:00;13.20000000
SE;SUDESTE;2022-01-03 22:30:00;69.08000000
S;SUL;2022-01-03 22:30:00;69.37000000
NE;NORDESTE;2022-01-03 23:00:00;60.04000000
N;NORTE;2022-01-03 23:00:00;13.81000000
SE;SUDESTE;2022-01-03 23:00:00;67.45000000
S;SUL;2022-01-03 23:00:00;67.75000000
NE;NORDESTE;2022-01-03 23:30:00;60.21000000
N;NORTE;2022-01-03 23:30:00;15.11000000
SE;SUDESTE;2022-01-03 23:30:00;66.90000000
S;SUL;2022-01-03 23:30:00;67.20000000
NE;NORDESTE;2022-01-04 00:00:00;65.64000000
N;NORTE;2022-01-04 00:00:00;27.82000000
SE;SUDESTE;2022-01-04 00:00:00;66.73000000
S;SUL;2022-01-04 00:00:00;68.16000000
NE;NORDESTE;2022-01-04 00:30:00;64.74000000
N;NORTE;2022-01-04 00:30:00;26.69000000
SE;SUDESTE;2022-01-04 00:30:00;65.99000000
S;SUL;2022-01-04 00:30:00;66.39000000
NE;NORDESTE;2022-01-04 01:00:00;64.78000000
N;NORTE;2022-01-04 01:00:00;27.35000000
SE;SUDESTE;2022-01-04 01:00:00;65.72000000
S;SUL;2022-01-04 01:00:00;65.75000000
NE;NORDESTE;2022-01-04 01:30:00;61.95000000
N;NORTE;2022-01-04 01:30:00;26.43000000
SE;SUDESTE;2022-01-04 01:30:00;62.46000000
S;SUL;2022-01-04 01:30:00;62.47000000
NE;NORDESTE;2022-01-04 02:00:00;64.14000000
N;NORTE;2022-01-04 02:00:00;28.16000000
SE;SUDESTE;2022-01-04 02:00:00;64.26000000
S;SUL;2022-01-04 02:00:00;64.26000000
NE;NORDESTE;2022-01-04 02:30:00;63.16000000
N;NORTE;2022-01-04 02:30:00;26.42000000
SE;SUDESTE;2022-01-04 02:30:00;63.85000000
S;SUL;2022-01-04 02:30:00;63.86000000
NE;NORDESTE;2022-01-04 03:00:00;64.89000000
N;NORTE;2022-01-04 03:00:00;28.40000000
SE;SUDESTE;2022-01-04 03:00:00;64.89000000
S;SUL;2022-01-04 03:00:00;64.89000000
NE;NORDESTE;2022-01-04 03:30:00;63.86000000
N;NORTE;2022-01-04 03:30:00;27.95000000
SE;SUDESTE;2022-01-04 03:30:00;63.86000000
S;SUL;2022-01-04 03:30:00;63.86000000
NE;NORDESTE;2022-01-04 04:00:00;64.66000000
N;NORTE;2022-01-04 04:00:00;28.38000000
SE;SUDESTE;2022-01-04 04:00:00;64.66000000
S;SUL;2022-01-04 04:00:00;64.66000000
NE;NORDESTE;2022-01-04 04:30:00;64.98000000
N;NORTE;2022-01-04 04:30:00;28.68000000
SE;SUDESTE;2022-01-04 04:30:00;64.98000000
S;SUL;2022-01-04 04:30:00;64.98000000
NE;NORDESTE;2022-01-04 05:00:00;64.66000000
N;NORTE;2022-01-04 05:00:00;28.60000000
SE;SUDESTE;2022-01-04 05:00:00;64.66000000
S;SUL;2022-01-04 05:00:00;64.66000000
NE;NORDESTE;2022-01-04 05:30:00;63.78000000
N;NORTE;2022-01-04 05:30:00;28.14000000
SE;SUDESTE;2022-01-04 05:30:00;63.78000000
S;SUL;2022-01-04 05:30:00;63.78000000
NE;NORDESTE;2022-01-04 06:00:00;56.19000000
N;NORTE;2022-01-04 06:00:00;9.07000000
SE;SUDESTE;2022-01-04 06:00:00;64.55000000
S;SUL;2022-01-04 06:00:00;64.67000000
NE;NORDESTE;2022-01-04 06:30:00;57.07000000
N;NORTE;2022-01-04 06:30:00;9.21000000
SE;SUDESTE;2022-01-04 06:30:00;65.52000000
S;SUL;2022-01-04 06:30:00;65.63000000
NE;NORDESTE;2022-01-04 07:00:00;57.12000000
N;NORTE;2022-01-04 07:00:00;9.66000000
SE;SUDESTE;2022-01-04 07:00:00;65.54000000
S;SUL;2022-01-04 07:00:00;65.87000000
NE;NORDESTE;2022-01-04 07:30:00;57.20000000
N;NORTE;2022-01-04 07:30:00;9.74000000
SE;SUDESTE;2022-01-04 07:30:00;65.62000000
S;SUL;2022-01-04 07:30:00;65.94000000
NE;NORDESTE;2022-01-04 08:00:00;58.79000000
N;NORTE;2022-01-04 08:00:00;10.15000000
SE;SUDESTE;2022-01-04 08:00:00;67.46000000
S;SUL;2022-01-04 08:00:00;67.76000000
NE;NORDESTE;2022-01-04 08:30:00;57.94000000
N;NORTE;2022-01-04 08:30:00;10.03000000
SE;SUDESTE;2022-01-04 08:30:00;66.45000000
S;SUL;2022-01-04 08:30:00;66.75000000
NE;NORDESTE;2022-01-04 09:00:00;60.48000000
N;NORTE;2022-01-04 09:00:00;10.44000000
SE;SUDESTE;2022-01-04 09:00:00;69.31000000
S;SUL;2022-01-04 09:00:00;69.62000000
NE;NORDESTE;2022-01-04 09:30:00;67.38000000
N;NORTE;2022-01-04 09:30:00;26.10000000
SE;SUDESTE;2022-01-04 09:30:00;69.31000000
S;SUL;2022-01-04 09:30:00;69.54000000
NE;NORDESTE;2022-01-04 10:00:00;67.32000000
N;NORTE;2022-01-04 10:00:00;25.47000000
SE;SUDESTE;2022-01-04 10:00:00;69.59000000
S;SUL;2022-01-04 10:00:00;69.81000000
NE;NORDESTE;2022-01-04 10:30:00;67.29000000
N;NORTE;2022-01-04 10:30:00;25.26000000
SE;SUDESTE;2022-01-04 10:30:00;69.63000000
S;SUL;2022-01-04 10:30:00;69.85000000
NE;NORDESTE;2022-01-04 11:00:00;60.76000000
N;NORTE;2022-01-04 11:00:00;10.34000000
SE;SUDESTE;2022-01-04 11:00:00;69.55000000
S;SUL;2022-01-04 11:00:00;69.84000000
NE;NORDESTE;2022-01-04 11:30:00;59.54000000
N;NORTE;2022-01-04 11:30:00;10.12000000
SE;SUDESTE;2022-01-04 11:30:00;68.15000000
S;SUL;2022-01-04 11:30:00;68.43000000
NE;NORDESTE;2022-01-04 12:00:00;60.30000000
N;NORTE;2022-01-04 12:00:00;10.36000000
SE;SUDESTE;2022-01-04 12:00:00;68.99000000
S;SUL;2022-01-04 12:00:00;69.29000000
NE;NORDESTE;2022-01-04 12:30:00;60.29000000
N;NORTE;2022-01-04 12:30:00;10.32000000
SE;SUDESTE;2022-01-04 12:30:00;68.98000000
S;SUL;2022-01-04 12:30:00;69.28000000
NE;NORDESTE;2022-01-04 13:00:00;60.27000000
N;NORTE;2022-01-04 13:00:00;10.39000000
SE;SUDESTE;2022-01-04 13:00:00;69.04000000
S;SUL;2022-01-04 13:00:00;69.32000000
NE;NORDESTE;2022-01-04 13:30:00;59.59000000
N;NORTE;2022-01-04 13:30:00;10.25000000
SE;SUDESTE;2022-01-04 13:30:00;68.31000000
S;SUL;2022-01-04 13:30:00;68.58000000
NE;NORDESTE;2022-01-04 14:00:00;61.06000000
N;NORTE;2022-01-04 14:00:00;10.52000000
SE;SUDESTE;2022-01-04 14:00:00;70.00000000
S;SUL;2022-01-04 14:00:00;70.27000000
NE;NORDESTE;2022-01-04 14:30:00;60.47000000
N;NORTE;2022-01-04 14:30:00;10.43000000
SE;SUDESTE;2022-01-04 14:30:00;69.31000000
S;SUL;2022-01-04 14:30:00;69.59000000
NE;NORDESTE;2022-01-04 15:00:00;60.94000000
N;NORTE;2022-01-04 15:00:00;10.90000000
SE;SUDESTE;2022-01-04 15:00:00;69.87000000
S;SUL;2022-01-04 15:00:00;70.14000000
NE;NORDESTE;2022-01-04 15:30:00;61.84000000
N;NORTE;2022-01-04 15:30:00;11.19000000
SE;SUDESTE;2022-01-04 15:30:00;70.95000000
S;SUL;2022-01-04 15:30:00;71.23000000
NE;NORDESTE;2022-01-04 16:00:00;60.93000000
