"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202301";NORDESTE;37;"02";"12";69.04
"202301";NORTE;37;"02";"12";69.04
"202301";SUDESTE;37;"02";"12";69.04
"202301";SUL;37;"02";"12";69.04
"202301";NORDESTE;38;"02";"13";69.04
"202301";NORTE;38;"02";"13";69.04
"202301";SUDESTE;38;"02";"13";69.04
"202301";SUL;38;"02";"13";69.04
"202301";NORDESTE;39;"02";"14";69.04
"202301";NORTE;39;"02";"14";69.04
"202301";SUDESTE;39;"02";"14";69.04
"202301";SUL;39;"02";"14";69.04
"202301";NORDESTE;40;"02";"15";69.04
"202301";NORTE;40;"02";"15";69.04
"202301";SUDESTE;40;"02";"15";69.04
"202301";SUL;40;"02";"15";69.04
"202301";NORDESTE;41;"02";"16";69.04
"202301";NORTE;41;"02";"16";69.04
"202301";SUDESTE;41;"02";"16";69.04
"202301";SUL;41;"02";"16";69.04
"202301";NORDESTE;42;"02";"17";69.04
"202301";NORTE;42;"02";"17";69.04
"202301";SUDESTE;42;"02";"17";69.04
"202301";SUL;42;"02";"17";69.04
"202301";NORDESTE;43;"02";"18";69.04
"202301";NORTE;43;"02";"18";69.04
"202301";SUDESTE;43;"02";"18";69.04
"202301";SUL;43;"02";"18";69.04
"202301";NORDESTE;44;"02";"19";69.04
"202301";NORTE;44;"02";"19";69.04
"202301";SUDESTE;44;"02";"19";69.04
"202301";SUL;44;"02";"19";69.04
"202301";NORDESTE;45;"02";"20";69.04
"202301";NORTE;45;"02";"20";69.04
"202301";SUDESTE;45;"02";"20";69.04
"202301";SUL;45;"02";"20";69.04
"202301";NORDESTE;46;"02";"21";69.04
"202301";NORTE;46;"02";"21";69.04
"202301";SUDESTE;46;"02";"21";69.04
"202301";SUL;46;"02";"21";69.04
"202301";NORDESTE;47;"02";"22";69.04
"202301";NORTE;47;"02";"22";69.04
"202301";SUDESTE;47;"02";"22";69.04
"202301";SUL;47;"02";"22";69.04
"202301";NORDESTE;48;"02";"23";69.04
"202301";NORTE;48;"02";"23";69.04
"202301";SUDESTE;48;"02";"23";69.04
"202301";SUL;48;"02";"23";69.04
"202301";NORDESTE;49;"03";"00";69.04
"202301";NORTE;49;"03";"00";69.04
"202301";SUDESTE;49;"03";"00";69.04
"202301";SUL;49;"03";"00";69.04
"202301";NORDESTE;50;"03";"01";69.04
"202301";NORTE;50;"03";"01";69.04
"202301";SUDESTE;50;"03";"01";69.04
"202301";SUL;50;"03";"01";69.04
"202301";NORDESTE;51;"03";"02";69.04
"202301";NORTE;51;"03";"02";69.04
"202301";SUDESTE;51;"03";"02";69.04
"202301";SUL;51;"03";"02";69.04
"202301";NORDESTE;52;"03";"03";69.04
"202301";NORTE;52;"03";"03";69.04
"202301";SUDESTE;52;"03";"03";69.04
"202301";SUL;52;"03";"03";69.04
"202301";NORDESTE;53;"03";"04";69.04
"202301";NORTE;53;"03";"04";69.04
"202301";SUDESTE;53;"03";"04";69.04
"202301";SUL;53;"03";"04";69.04
"202301";NORDESTE;54;"03";"05";69.04
"202301";NORTE;54;"03";"05";69.04
"202301";SUDESTE;54;"03";"05";69.04
"202301";SUL;54;"03";"05";69.04
"202301";NORDESTE;55;"03";"06";69.04
"202301";NORTE;55;"03";"06";69.04
"202301";SUDESTE;55;"03";"06";69.04
"202301";SUL;55;"03";"06";69.04
"202301";NORDESTE;56;"03";"07";69.04
"202301";NORTE;56;"03";"07";69.04
"202301";SUDESTE;56;"03";"07";69.04
"202301";SUL;56;"03";"07";69.04
"202301";NORDESTE;57;"03";"08";69.04
"202301";NORTE;57;"03";"08";69.04
"202301";SUDESTE;57;"03";"08";69.04
"202301";SUL;57;"03";"08";69.04
"202301";NORDESTE;58;"03";"09";69.04
"202301";NORTE;58;"03";"09";69.04
"202301";SUDESTE;58;"03";"09";69.04
"202301";SUL;58;"03";"09";69.04
"202301";NORDESTE;59;"03";"10";69.04
"202301";NORTE;59;"03";"10";69.04
"202301";SUDESTE;59;"03";"10";69.04
"202301";SUL;59;"03";"10";69.04
"202301";NORDESTE;60;"03";"11";69.04
"202301";NORTE;60;"03";"11";69.04
"202301";SUDESTE;60;"03";"11";69.04
"202301";SUL;60;"03";"11";69.04
"202301";NORDESTE;61;"03";"12";69.04
"202301";NORTE;61;"03";"12";69.04
"202301";SUDESTE;61;"03";"12";69.04
"202301";SUL;61;"03";"12";69.04
"202301";NORDESTE;62;"03";"13";69.04
"202301";NORTE;62;"03";"13";69.04
"202301";SUDESTE;62;"03";"13";69.04
"202301";SUL;62;"03";"13";69.04
"202301";NORDESTE;63;"03";"14";69.04
"202301";NORTE;63;"03";"14";69.04
"202301";SUDESTE;63;"03";"14";69.04
"202301";SUL;63;"03";"14";69.04
"202301";NORDESTE;64;"03";"15";69.04
"202301";NORTE;64;"03";"15";69.04
"202301";SUDESTE;64;"03";"15";69.04
"202301";SUL;64;"03";"15";69.04
"202301";NORDESTE;65;"03";"16";69.04
"202301";NORTE;65;"03";"16";69.04
"202301";SUDESTE;65;"03";"16";69.04
"202301";SUL;65;"03";"16";69.04
"202301";NORDESTE;66;"03";"17";69.04
"202301";NORTE;66;"03";"17";69.04
"202301";SUDESTE;66;"03";"17";69.04
"202301";SUL;66;"03";"17";69.04
"202301";NORDESTE;67;"03";"18";69.04
"202301";NORTE;67;"03";"18";69.04
"202301";SUDESTE;67;"03";"18";69.04
"202301";SUL;67;"03";"18";69.04
"202301";NORDESTE;68;"03";"19";69.04
"202301";NORTE;68;"03";"19";69.04
"202301";SUDESTE;68;"03";"19";69.04
"202301";SUL;68;"03";"19";69.04
"202301";NORDESTE;69;"03";"20";69.04
"202301";NORTE;69;"03";"20";69.04
"202301";SUDESTE;69;"03";"20";69.04
