id_subsistema;nom_subsistema;din_instante;val_cmo
N;NORTE;2020-01-01 06:30:00;261.76000000
SE;SUDESTE;2020-01-01 06:30:00;261.76000000
S;SUL;2020-01-01 06:30:00;261.76000000
NE;NORDESTE;2020-01-01 07:00:00;262.85000000
N;NORTE;2020-01-01 07:00:00;262.85000000
SE;SUDESTE;2020-01-01 07:00:00;262.85000000
S;SUL;2020-01-01 07:00:00;262.85000000
NE;NORDESTE;2020-01-01 07:30:00;265.39000000
N;NORTE;2020-01-01 07:30:00;265.39000000
SE;SUDESTE;2020-01-01 07:30:00;265.39000000
S;SUL;2020-01-01 07:30:00;265.39000000
NE;NORDESTE;2020-01-01 08:00:00;268.06000000
N;NORTE;2020-01-01 08:00:00;268.06000000
SE;SUDESTE;2020-01-01 08:00:00;268.06000000
S;SUL;2020-01-01 08:00:00;268.06000000
NE;NORDESTE;2020-01-01 08:30:00;272.87000000
N;NORTE;2020-01-01 08:30:00;272.87000000
SE;SUDESTE;2020-01-01 08:30:00;272.87000000
S;SUL;2020-01-01 08:30:00;272.87000000
NE;NORDESTE;2020-01-01 09:00:00;273.62000000
N;NORTE;2020-01-01 09:00:00;273.62000000
SE;SUDESTE;2020-01-01 09:00:00;273.62000000
S;SUL;2020-01-01 09:00:00;273.62000000
NE;NORDESTE;2020-01-01 09:30:00;275.73000000
N;NORTE;2020-01-01 09:30:00;275.73000000
SE;SUDESTE;2020-01-01 09:30:00;275.73000000
S;SUL;2020-01-01 09:30:00;275.73000000
NE;NORDESTE;2020-01-01 10:00:00;278.01000000
N;NORTE;2020-01-01 10:00:00;278.01000000
SE;SUDESTE;2020-01-01 10:00:00;278.01000000
S;SUL;2020-01-01 10:00:00;278.01000000
NE;NORDESTE;2020-01-01 10:30:00;278.93000000
N;NORTE;2020-01-01 10:30:00;278.93000000
SE;SUDESTE;2020-01-01 10:30:00;278.93000000
S;SUL;2020-01-01 10:30:00;278.93000000
NE;NORDESTE;2020-01-01 11:00:00;279.44000000
N;NORTE;2020-01-01 11:00:00;279.44000000
SE;SUDESTE;2020-01-01 11:00:00;279.44000000
S;SUL;2020-01-01 11:00:00;279.44000000
NE;NORDESTE;2020-01-01 11:30:00;279.49000000
N;NORTE;2020-01-01 11:30:00;279.49000000
SE;SUDESTE;2020-01-01 11:30:00;279.49000000
S;SUL;2020-01-01 11:30:00;279.49000000
NE;NORDESTE;2020-01-01 12:00:00;279.39000000
N;NORTE;2020-01-01 12:00:00;279.39000000
SE;SUDESTE;2020-01-01 12:00:00;279.39000000
S;SUL;2020-01-01 12:00:00;279.39000000
NE;NORDESTE;2020-01-01 12:30:00;278.97000000
N;NORTE;2020-01-01 12:30:00;278.97000000
SE;SUDESTE;2020-01-01 12:30:00;278.97000000
S;SUL;2020-01-01 12:30:00;278.97000000
NE;NORDESTE;2020-01-01 13:00:00;278.40000000
N;NORTE;2020-01-01 13:00:00;278.40000000
SE;SUDESTE;2020-01-01 13:00:00;278.40000000
S;SUL;2020-01-01 13:00:00;278.40000000
NE;NORDESTE;2020-01-01 13:30:00;278.05000000
N;NORTE;2020-01-01 13:30:00;278.05000000
SE;SUDESTE;2020-01-01 13:30:00;278.05000000
S;SUL;2020-01-01 13:30:00;278.05000000
NE;NORDESTE;2020-01-01 14:00:00;277.86000000
N;NORTE;2020-01-01 14:00:00;277.86000000
SE;SUDESTE;2020-01-01 14:00:00;277.86000000
S;SUL;2020-01-01 14:00:00;277.86000000
NE;NORDESTE;2020-01-01 14:30:00;277.92000000
N;NORTE;2020-01-01 14:30:00;277.92000000
SE;SUDESTE;2020-01-01 14:30:00;277.92000000
S;SUL;2020-01-01 14:30:00;277.92000000
NE;NORDESTE;2020-01-01 15:00:00;278.40000000
N;NORTE;2020-01-01 15:00:00;278.40000000
SE;SUDESTE;2020-01-01 15:00:00;278.40000000
S;SUL;2020-01-01 15:00:00;278.40000000
NE;NORDESTE;2020-01-01 15:30:00;278.18000000
N;NORTE;2020-01-01 15:30:00;278.18000000
SE;SUDESTE;2020-01-01 15:30:00;278.18000000
S;SUL;2020-01-01 15:30:00;278.18000000
NE;NORDESTE;2020-01-01 16:00:00;278.50000000
N;NORTE;2020-01-01 16:00:00;278.50000000
SE;SUDESTE;2020-01-01 16:00:00;278.50000000
S;SUL;2020-01-01 16:00:00;278.50000000
NE;NORDESTE;2020-01-01 16:30:00;279.76000000
N;NORTE;2020-01-01 16:30:00;279.76000000
SE;SUDESTE;2020-01-01 16:30:00;279.76000000
S;SUL;2020-01-01 16:30:00;279.76000000
NE;NORDESTE;2020-01-01 17:00:00;280.10000000
N;NORTE;2020-01-01 17:00:00;280.10000000
SE;SUDESTE;2020-01-01 17:00:00;280.10000000
S;SUL;2020-01-01 17:00:00;280.10000000
NE;NORDESTE;2020-01-01 17:30:00;280.73000000
N;NORTE;2020-01-01 17:30:00;280.73000000
SE;SUDESTE;2020-01-01 17:30:00;280.73000000
S;SUL;2020-01-01 17:30:00;280.73000000
NE;NORDESTE;2020-01-01 18:00:00;282.07000000
N;NORTE;2020-01-01 18:00:00;282.07000000
SE;SUDESTE;2020-01-01 18:00:00;282.07000000
S;SUL;2020-01-01 18:00:00;282.07000000
NE;NORDESTE;2020-01-01 18:30:00;285.83000000
N;NORTE;2020-01-01 18:30:00;285.83000000
SE;SUDESTE;2020-01-01 18:30:00;285.83000000
S;SUL;2020-01-01 18:30:00;285.83000000
NE;NORDESTE;2020-01-01 19:00:00;288.06000000
N;NORTE;2020-01-01 19:00:00;288.06000000
SE;SUDESTE;2020-01-01 19:00:00;288.06000000
S;SUL;2020-01-01 19:00:00;288.06000000
NE;NORDESTE;2020-01-01 19:30:00;290.47000000
N;NORTE;2020-01-01 19:30:00;290.47000000
SE;SUDESTE;2020-01-01 19:30:00;290.47000000
S;SUL;2020-01-01 19:30:00;290.47000000
NE;NORDESTE;2020-01-01 20:00:00;292.01000000
N;NORTE;2020-01-01 20:00:00;292.01000000
SE;SUDESTE;2020-01-01 20:00:00;292.01000000
S;SUL;2020-01-01 20:00:00;292.01000000
NE;NORDESTE;2020-01-01 20:30:00;292.04000000
N;NORTE;2020-01-01 20:30:00;292.04000000
SE;SUDESTE;2020-01-01 20:30:00;292.04000000
S;SUL;2020-01-01 20:30:00;292.04000000
NE;NORDESTE;2020-01-01 21:00:00;292.04000000
N;NORTE;2020-01-01 21:00:00;292.04000000
SE;SUDESTE;2020-01-01 21:00:00;292.04000000
S;SUL;2020-01-01 21:00:00;292.04000000
NE;NORDESTE;2020-01-01 21:30:00;291.92000000
N;NORTE;2020-01-01 21:30:00;291.92000000
SE;SUDESTE;2020-01-01 21:30:00;291.92000000
S;SUL;2020-01-01 21:30:00;291.92000000
NE;NORDESTE;2020-01-01 22:00:00;291.14000000
N;NORTE;2020-01-01 22:00:00;291.14000000
SE;SUDESTE;2020-01-01 22:00:00;291.14000000
S;SUL;2020-01-01 22:00:00;291.14000000
NE;NORDESTE;2020-01-01 22:30:00;290.36000000
N;NORTE;2020-01-01 22:30:00;290.36000000
SE;SUDESTE;2020-01-01 22:30:00;290.36000000
S;SUL;2020-01-01 22:30:00;290.36000000
NE;NORDESTE;2020-01-01 23:00:00;289.01000000
N;NORTE;2020-01-01 23:00:00;289.01000000
SE;SUDESTE;2020-01-01 23:00:00;289.01000000
S;SUL;2020-01-01 23:00:00;289.01000000
NE;NORDESTE;2020-01-01 23:30:00;287.71000000
N;NORTE;2020-01-01 23:30:00;287.71000000
SE;SUDESTE;2020-01-01 23:30:00;287.71000000
S;SUL;2020-01-01 23:30:00;287.71000000
NE;NORDESTE;2020-01-02 00:00:00;288.74000000
N;NORTE;2020-01-02 00:00:00;288.74000000
SE;SUDESTE;2020-01-02 00:00:00;288.74000000
S;SUL;2020-01-02 00:00:00;288.74000000
NE;NORDESTE;2020-01-02 00:30:00;288.72000000
N;NORTE;2020-01-02 00:30:00;288.72000000
SE;SUDESTE;2020-01-02 00:30:00;288.72000000
S;SUL;2020-01-02 00:30:00;288.72000000
NE;NORDESTE;2020-01-02 01:00:00;286.92000000
N;NORTE;2020-01-02 01:00:00;286.92000000
SE;SUDESTE;2020-01-02 01:00:00;286.92000000
S;SUL;2020-01-02 01:00:00;286.92000000
NE;NORDESTE;2020-01-02 01:30:00;284.11000000
N;NORTE;2020-01-02 01:30:00;284.11000000
SE;SUDESTE;2020-01-02 01:30:00;284.11000000
S;SUL;2020-01-02 01:30:00;284.11000000
NE;NORDESTE;2020-01-02 02:00:00;282.34000000
N;NORTE;2020-01-02 02:00:00;282.34000000
SE;SUDESTE;2020-01-02 02:00:00;282.34000000
S;SUL;2020-01-02 02:00:00;282.34000000
NE;NORDESTE;2020-01-02 02:30:00;281.69000000
N;NORTE;2020-01-02 02:30:00;281.69000000
SE;SUDESTE;2020-01-02 02:30:00;281.69000000
S;SUL;2020-01-02 02:30:00;281.69000000
NE;NORDESTE;2020-01-02 03:00:00;281.30000000
N;NORTE;2020-01-02 03:00:00;281.30000000
SE;SUDESTE;2020-01-02 03:00:00;281.30000000
S;SUL;2020-01-02 03:00:00;281.30000000
NE;NORDESTE;2020-01-02 03:30:00;281.03000000
N;NORTE;2020-01-02 03:30:00;281.03000000
SE;SUDESTE;2020-01-02 03:30:00;281.03000000
S;SUL;2020-01-02 03:30:00;281.03000000
NE;NORDESTE;2020-01-02 04:00:00;280.76000000
N;NORTE;2020-01-02 04:00:00;280.76000000
SE;SUDESTE;2020-01-02 04:00:00;280.76000000
S;SUL;2020-01-02 04:00:00;280.76000000
NE;NORDESTE;2020-01-02 04:30:00;280.51000000
N;NORTE;2020-01-02 04:30:00;280.51000000
SE;SUDESTE;2020-01-02 04:30:00;280.51000000
S;SUL;2020-01-02 04:30:00;280.51000000
NE;NORDESTE;2020-01-02 05:00:00;280.21000000
N;NORTE;2020-01-02 05:00:00;280.21000000
SE;SUDESTE;2020-01-02 05:00:00;280.21000000
S;SUL;2020-01-02 05:00:00;280.21000000
NE;NORDESTE;2020-01-02 05:30:00;279.71000000
N;NORTE;2020-01-02 05:30:00;279.71000000
SE;SUDESTE;2020-01-02 05:30:00;279.71000000
S;SUL;2020-01-02 05:30:00;279.71000000
NE;NORDESTE;2020-01-02 06:00:00;279.83000000
N;NORTE;2020-01-02 06:00:00;279.83000000
SE;SUDESTE;2020-01-02 06:00:00;279.83000000
S;SUL;2020-01-02 06:00:00;279.83000000
NE;NORDESTE;2020-01-02 06:30:00;280.98000000
N;NORTE;2020-01-02 06:30:00;280.98000000
SE;SUDESTE;2020-01-02 06:30:00;280.98000000
S;SUL;2020-01-02 06:30:00;280.98000000
NE;NORDESTE;2020-01-02 07:00:00;282.12000000
N;NORTE;2020-01-02 07:00:00;282.12000000
SE;SUDESTE;2020-01-02 07:00:00;282.12000000
S;SUL;2020-01-02 07:00:00;282.12000000
NE;NORDESTE;2020-01-02 07:30:00;286.30000000
N;NORTE;2020-01-02 07:30:00;286.30000000
SE;SUDESTE;2020-01-02 07:30:00;286.30000000
S;SUL;2020-01-02 07:30:00;286.30000000
NE;NORDESTE;2020-01-02 08:00:00;288.75000000
N;NORTE;2020-01-02 08:00:00;288.75000000
SE;SUDESTE;2020-01-02 08:00:00;288.75000000
S;SUL;2020-01-02 08:00:00;288.75000000
NE;NORDESTE;2020-01-02 08:30:00;290.86000000
N;NORTE;2020-01-02 08:30:00;290.86000000
SE;SUDESTE;2020-01-02 08:30:00;290.86000000
S;SUL;2020-01-02 08:30:00;290.86000000
NE;NORDESTE;2020-01-02 09:00:00;291.17000000
N;NORTE;2020-01-02 09:00:00;291.17000000
SE;SUDESTE;2020-01-02 09:00:00;291.17000000
S;SUL;2020-01-02 09:00:00;291.17000000
NE;NORDESTE;2020-01-02 09:30:00;292.60000000
N;NORTE;2020-01-02 09:30:00;292.60000000
SE;SUDESTE;2020-01-02 09:30:00;292.60000000
S;SUL;2020-01-02 09:30:00;292.60000000
NE;NORDESTE;2020-01-02 10:00:00;293.67000000
N;NORTE;2020-01-02 10:00:00;293.67000000
SE;SUDESTE;2020-01-02 10:00:00;293.67000000
S;SUL;2020-01-02 10:00:00;293.67000000
NE;NORDESTE;2020-01-02 10:30:00;294.01000000
N;NORTE;2020-01-02 10:30:00;294.01000000
SE;SUDESTE;2020-01-02 10:30:00;294.01000000
S;SUL;2020-01-02 10:30:00;294.01000000
NE;NORDESTE;2020-01-02 11:00:00;294.05000000
N;NORTE;2020-01-02 11:00:00;294.05000000
SE;SUDESTE;2020-01-02 11:00:00;294.05000000
S;SUL;2020-01-02 11:00:00;294.05000000
NE;NORDESTE;2020-01-02 11:30:00;294.10000000
N;NORTE;2020-01-02 11:30:00;294.10000000
SE;SUDESTE;2020-01-02 11:30:00;294.10000000
S;SUL;2020-01-02 11:30:00;294.10000000
NE;NORDESTE;2020-01-02 12:00:00;294.16000000
N;NORTE;2020-01-02 12:00:00;294.16000000
SE;SUDESTE;2020-01-02 12:00:00;294.16000000
S;SUL;2020-01-02 12:00:00;294.16000000
NE;NORDESTE;2020-01-02 12:30:00;294.23000000
N;NORTE;2020-01-02 12:30:00;294.23000000
SE;SUDESTE;2020-01-02 12:30:00;294.23000000
S;SUL;2020-01-02 12:30:00;294.23000000
NE;NORDESTE;2020-01-02 13:00:00;294.74000000
N;NORTE;2020-01-02 13:00:00;294.74000000
SE;SUDESTE;2020-01-02 13:00:00;294.74000000
S;SUL;2020-01-02 13:00:00;294.74000000
NE;NORDESTE;2020-01-02 13:30:00;295.58000000
N;NORTE;2020-01-02 13:30:00;295.58000000
SE;SUDESTE;2020-01-02 13:30:00;295.58000000
S;SUL;2020-01-02 13:30:00;295.58000000
NE;NORDESTE;2020-01-02 14:00:00;295.78000000
N;NORTE;2020-01-02 14:00:00;295.78000000
SE;SUDESTE;2020-01-02 14:00:00;295.78000000
S;SUL;2020-01-02 14:00:00;295.78000000
NE;NORDESTE;2020-01-02 14:30:00;295.88000000
N;NORTE;2020-01-02 14:30:00;295.88000000
SE;SUDESTE;2020-01-02 14:30:00;295.88000000
S;SUL;2020-01-02 14:30:00;295.88000000
NE;NORDESTE;2020-01-02 15:00:00;295.80000000
N;NORTE;2020-01-02 15:00:00;295.80000000
SE;SUDESTE;2020-01-02 15:00:00;295.80000000
S;SUL;2020-01-02 15:00:00;295.80000000
NE;NORDESTE;2020-01-02 15:30:00;295.57000000
N;NORTE;2020-01-02 15:30:00;295.57000000
SE;SUDESTE;2020-01-02 15:30:00;295.57000000
S;SUL;2020-01-02 15:30:00;295.57000000
NE;NORDESTE;2020-01-02 16:00:00;295.42000000
N;NORTE;2020-01-02 16:00:00;295.42000000
SE;SUDESTE;2020-01-02 16:00:00;295.42000000
S;SUL;2020-01-02 16:00:00;295.42000000
NE;NORDESTE;2020-01-02 16:30:00;294.59000000
N;NORTE;2020-01-02 16:30:00;294.59000000
SE;SUDESTE;2020-01-02 16:30:00;294.58000000
S;SUL;2020-01-02 16:30:00;294.59000000
NE;NORDESTE;2020-01-02 17:00:00;293.69000000
N;NORTE;2020-01-02 17:00:00;293.68000000
SE;SUDESTE;2020-01-02 17:00:00;293.68000000
S;SUL;2020-01-02 17:00:00;293.68000000
NE;NORDESTE;2020-01-02 17:30:00;292.83000000
N;NORTE;2020-01-02 17:30:00;292.83000000
SE;SUDESTE;2020-01-02 17:30:00;292.83000000
S;SUL;2020-01-02 17:30:00;292.83000000
NE;NORDESTE;2020-01-02 18:00:00;292.00000000
N;NORTE;2020-01-02 18:00:00;292.00000000
SE;SUDESTE;2020-01-02 18:00:00;292.00000000
S;SUL;2020-01-02 18:00:00;292.00000000
NE;NORDESTE;2020-01-02 18:30:00;292.50000000
N;NORTE;2020-01-02 18:30:00;292.49000000
SE;SUDESTE;2020-01-02 18:30:00;292.49000000
S;SUL;2020-01-02 18:30:00;292.49000000
NE;NORDESTE;2020-01-02 19:00:00;294.13000000
N;NORTE;2020-01-02 19:00:00;294.13000000
SE;SUDESTE;2020-01-02 19:00:00;294.13000000
S;SUL;2020-01-02 19:00:00;294.13000000
NE;NORDESTE;2020-01-02 19:30:00;294.55000000
N;NORTE;2020-01-02 19:30:00;294.55000000
SE;SUDESTE;2020-01-02 19:30:00;294.55000000
S;SUL;2020-01-02 19:30:00;294.55000000
NE;NORDESTE;2020-01-02 20:00:00;294.48000000
N;NORTE;2020-01-02 20:00:00;294.48000000
SE;SUDESTE;2020-01-02 20:00:00;294.48000000
S;SUL;2020-01-02 20:00:00;294.48000000
NE;NORDESTE;2020-01-02 20:30:00;294.70000000
N;NORTE;2020-01-02 20:30:00;294.70000000
SE;SUDESTE;2020-01-02 20:30:00;294.70000000
S;SUL;2020-01-02 20:30:00;294.70000000
NE;NORDESTE;2020-01-02 21:00:00;295.34000000
N;NORTE;2020-01-02 21:00:00;295.34000000
SE;SUDESTE;2020-01-02 21:00:00;295.34000000
S;SUL;2020-01-02 21:00:00;295.34000000
NE;NORDESTE;2020-01-02 21:30:00;295.24000000
N;NORTE;2020-01-02 21:30:00;295.24000000
SE;SUDESTE;2020-01-02 21:30:00;295.24000000
S;SUL;2020-01-02 21:30:00;295.24000000
NE;NORDESTE;2020-01-02 22:00:00;294.52000000
N;NORTE;2020-01-02 22:00:00;294.52000000
SE;SUDESTE;2020-01-02 22:00:00;294.52000000
S;SUL;2020-01-02 22:00:00;294.52000000
NE;NORDESTE;2020-01-02 22:30:00;294.23000000
N;NORTE;2020-01-02 22:30:00;294.23000000
SE;SUDESTE;2020-01-02 22:30:00;294.23000000
S;SUL;2020-01-02 22:30:00;294.23000000
NE;NORDESTE;2020-01-02 23:00:00;293.42000000
N;NORTE;2020-01-02 23:00:00;293.42000000
SE;SUDESTE;2020-01-02 23:00:00;293.42000000
S;SUL;2020-01-02 23:00:00;293.42000000
NE;NORDESTE;2020-01-02 23:30:00;292.01000000
N;NORTE;2020-01-02 23:30:00;292.01000000
SE;SUDESTE;2020-01-02 23:30:00;292.01000000
S;SUL;2020-01-02 23:30:00;292.01000000
NE;NORDESTE;2020-01-03 00:00:00;288.81000000
N;NORTE;2020-01-03 00:00:00;288.81000000
SE;SUDESTE;2020-01-03 00:00:00;288.81000000
S;SUL;2020-01-03 00:00:00;288.81000000
NE;NORDESTE;2020-01-03 00:30:00;288.08000000
N;NORTE;2020-01-03 00:30:00;288.08000000
SE;SUDESTE;2020-01-03 00:30:00;288.08000000
S;SUL;2020-01-03 00:30:00;288.08000000
NE;NORDESTE;2020-01-03 01:00:00;288.06000000
N;NORTE;2020-01-03 01:00:00;288.06000000
SE;SUDESTE;2020-01-03 01:00:00;288.06000000
S;SUL;2020-01-03 01:00:00;288.06000000
NE;NORDESTE;2020-01-03 01:30:00;286.47000000
N;NORTE;2020-01-03 01:30:00;286.47000000
SE;SUDESTE;2020-01-03 01:30:00;286.47000000
S;SUL;2020-01-03 01:30:00;286.47000000
NE;NORDESTE;2020-01-03 02:00:00;286.19000000
N;NORTE;2020-01-03 02:00:00;286.19000000
SE;SUDESTE;2020-01-03 02:00:00;286.19000000
S;SUL;2020-01-03 02:00:00;286.19000000
NE;NORDESTE;2020-01-03 02:30:00;285.92000000
N;NORTE;2020-01-03 02:30:00;285.92000000
SE;SUDESTE;2020-01-03 02:30:00;285.92000000
S;SUL;2020-01-03 02:30:00;285.92000000
NE;NORDESTE;2020-01-03 03:00:00;285.64000000
N;NORTE;2020-01-03 03:00:00;285.64000000
SE;SUDESTE;2020-01-03 03:00:00;285.64000000
S;SUL;2020-01-03 03:00:00;285.64000000
NE;NORDESTE;2020-01-03 03:30:00;285.36000000
N;NORTE;2020-01-03 03:30:00;285.36000000
SE;SUDESTE;2020-01-03 03:30:00;285.36000000
S;SUL;2020-01-03 03:30:00;285.36000000
NE;NORDESTE;2020-01-03 04:00:00;285.36000000
N;NORTE;2020-01-03 04:00:00;285.36000000
SE;SUDESTE;2020-01-03 04:00:00;285.36000000
S;SUL;2020-01-03 04:00:00;285.36000000
NE;NORDESTE;2020-01-03 04:30:00;285.27000000
N;NORTE;2020-01-03 04:30:00;285.27000000
SE;SUDESTE;2020-01-03 04:30:00;285.27000000
S;SUL;2020-01-03 04:30:00;285.27000000
NE;NORDESTE;2020-01-03 05:00:00;284.50000000
N;NORTE;2020-01-03 05:00:00;284.50000000
SE;SUDESTE;2020-01-03 05:00:00;284.50000000
S;SUL;2020-01-03 05:00:00;284.50000000
NE;NORDESTE;2020-01-03 05:30:00;283.03000000
N;NORTE;2020-01-03 05:30:00;283.03000000
SE;SUDESTE;2020-01-03 05:30:00;283.03000000
S;SUL;2020-01-03 05:30:00;283.03000000
NE;NORDESTE;2020-01-03 06:00:00;284.50000000
N;NORTE;2020-01-03 06:00:00;284.50000000
SE;SUDESTE;2020-01-03 06:00:00;284.50000000
S;SUL;2020-01-03 06:00:00;284.50000000
NE;NORDESTE;2020-01-03 06:30:00;286.21000000
N;NORTE;2020-01-03 06:30:00;286.21000000
SE;SUDESTE;2020-01-03 06:30:00;286.21000000
S;SUL;2020-01-03 06:30:00;286.21000000
NE;NORDESTE;2020-01-03 07:00:00;287.53000000
N;NORTE;2020-01-03 07:00:00;287.53000000
SE;SUDESTE;2020-01-03 07:00:00;287.53000000
S;SUL;2020-01-03 07:00:00;287.53000000
NE;NORDESTE;2020-01-03 07:30:00;286.27000000
N;NORTE;2020-01-03 07:30:00;286.27000000
SE;SUDESTE;2020-01-03 07:30:00;286.27000000
S;SUL;2020-01-03 07:30:00;286.27000000
NE;NORDESTE;2020-01-03 08:00:00;288.90000000
N;NORTE;2020-01-03 08:00:00;288.90000000
SE;SUDESTE;2020-01-03 08:00:00;288.90000000
S;SUL;2020-01-03 08:00:00;288.90000000
NE;NORDESTE;2020-01-03 08:30:00;288.91000000
N;NORTE;2020-01-03 08:30:00;288.91000000
SE;SUDESTE;2020-01-03 08:30:00;288.91000000
S;SUL;2020-01-03 08:30:00;288.91000000
NE;NORDESTE;2020-01-03 09:00:00;289.90000000
N;NORTE;2020-01-03 09:00:00;289.90000000
SE;SUDESTE;2020-01-03 09:00:00;289.90000000
S;SUL;2020-01-03 09:00:00;289.90000000
NE;NORDESTE;2020-01-03 09:30:00;290.64000000
N;NORTE;2020-01-03 09:30:00;290.64000000
SE;SUDESTE;2020-01-03 09:30:00;290.64000000
S;SUL;2020-01-03 09:30:00;290.64000000
NE;NORDESTE;2020-01-03 10:00:00;291.76000000
N;NORTE;2020-01-03 10:00:00;291.76000000
SE;SUDESTE;2020-01-03 10:00:00;291.76000000
S;SUL;2020-01-03 10:00:00;291.76000000
NE;NORDESTE;2020-01-03 10:30:00;291.83000000
N;NORTE;2020-01-03 10:30:00;291.83000000
SE;SUDESTE;2020-01-03 10:30:00;291.83000000
S;SUL;2020-01-03 10:30:00;291.83000000
NE;NORDESTE;2020-01-03 11:00:00;291.87000000
N;NORTE;2020-01-03 11:00:00;291.87000000
SE;SUDESTE;2020-01-03 11:00:00;291.87000000
S;SUL;2020-01-03 11:00:00;291.87000000
NE;NORDESTE;2020-01-03 11:30:00;291.81000000
N;NORTE;2020-01-03 11:30:00;291.81000000
SE;SUDESTE;2020-01-03 11:30:00;291.81000000
S;SUL;2020-01-03 11:30:00;291.81000000
NE;NORDESTE;2020-01-03 12:00:00;291.49000000
N;NORTE;2020-01-03 12:00:00;291.49000000
SE;SUDESTE;2020-01-03 12:00:00;291.49000000
S;SUL;2020-01-03 12:00:00;291.49000000
NE;NORDESTE;2020-01-03 12:30:00;291.64000000
N;NORTE;2020-01-03 12:30:00;291.64000000
SE;SUDESTE;2020-01-03 12:30:00;291.64000000
S;SUL;2020-01-03 12:30:00;291.64000000
NE;NORDESTE;2020-01-03 13:00:00;292.04000000
N;NORTE;2020-01-03 13:00:00;292.04000000
SE;SUDESTE;2020-01-03 13:00:00;292.04000000
S;SUL;2020-01-03 13:00:00;292.04000000
NE;NORDESTE;2020-01-03 13:30:00;292.83000000
N;NORTE;2020-01-03 13:30:00;292.83000000
SE;SUDESTE;2020-01-03 13:30:00;292.83000000
S;SUL;2020-01-03 13:30:00;292.83000000
NE;NORDESTE;2020-01-03 14:00:00;293.13000000
N;NORTE;2020-01-03 14:00:00;293.13000000
SE;SUDESTE;2020-01-03 14:00:00;293.12000000
S;SUL;2020-01-03 14:00:00;293.13000000
NE;NORDESTE;2020-01-03 14:30:00;293.12000000
N;NORTE;2020-01-03 14:30:00;293.12000000
SE;SUDESTE;2020-01-03 14:30:00;293.12000000
S;SUL;2020-01-03 14:30:00;293.12000000
NE;NORDESTE;2020-01-03 15:00:00;293.11000000
N;NORTE;2020-01-03 15:00:00;293.11000000
SE;SUDESTE;2020-01-03 15:00:00;293.11000000
S;SUL;2020-01-03 15:00:00;293.11000000
NE;NORDESTE;2020-01-03 15:30:00;292.81000000
N;NORTE;2020-01-03 15:30:00;292.81000000
SE;SUDESTE;2020-01-03 15:30:00;292.81000000
