id_subsistema;nom_subsistema;din_instante;val_cmo
S;SUL;2025-01-01 07:30:00;0.02
NE;NORDESTE;2025-01-01 08:00:00;0.0
N;NORTE;2025-01-01 08:00:00;0.0
SE;SUDESTE;2025-01-01 08:00:00;0.0
S;SUL;2025-01-01 08:00:00;0.02
NE;NORDESTE;2025-01-01 08:30:00;0.0
N;NORTE;2025-01-01 08:30:00;0.03
SE;SUDESTE;2025-01-01 08:30:00;0.0
S;SUL;2025-01-01 08:30:00;0.01
NE;NORDESTE;2025-01-01 09:00:00;0.0
N;NORTE;2025-01-01 09:00:00;0.04
SE;SUDESTE;2025-01-01 09:00:00;0.0
S;SUL;2025-01-01 09:00:00;0.01
NE;NORDESTE;2025-01-01 09:30:00;0.0
N;NORTE;2025-01-01 09:30:00;0.04
SE;SUDESTE;2025-01-01 09:30:00;0.0
S;SUL;2025-01-01 09:30:00;0.01
NE;NORDESTE;2025-01-01 10:00:00;0.0
N;NORTE;2025-01-01 10:00:00;0.03
SE;SUDESTE;2025-01-01 10:00:00;0.0
S;SUL;2025-01-01 10:00:00;0.01
NE;NORDESTE;2025-01-01 10:30:00;0.0
N;NORTE;2025-01-01 10:30:00;0.0
SE;SUDESTE;2025-01-01 10:30:00;0.0
S;SUL;2025-01-01 10:30:00;0.01
NE;NORDESTE;2025-01-01 11:00:00;0.0
N;NORTE;2025-01-01 11:00:00;0.0
SE;SUDESTE;2025-01-01 11:00:00;0.0
S;SUL;2025-01-01 11:00:00;0.0
NE;NORDESTE;2025-01-01 11:30:00;0.0
N;NORTE;2025-01-01 11:30:00;0.0
SE;SUDESTE;2025-01-01 11:30:00;0.0
S;SUL;2025-01-01 11:30:00;0.0
NE;NORDESTE;2025-01-01 12:00:00;0.0
N;NORTE;2025-01-01 12:00:00;0.0
SE;SUDESTE;2025-01-01 12:00:00;0.0
S;SUL;2025-01-01 12:00:00;0.0
NE;NORDESTE;2025-01-01 12:30:00;0.0
N;NORTE;2025-01-01 12:30:00;0.0
SE;SUDESTE;2025-01-01 12:30:00;0.0
S;SUL;2025-01-01 12:30:00;0.0
NE;NORDESTE;2025-01-01 13:00:00;0.0
N;NORTE;2025-01-01 13:00:00;0.0
SE;SUDESTE;2025-01-01 13:00:00;0.0
S;SUL;2025-01-01 13:00:00;0.0
NE;NORDESTE;2025-01-01 13:30:00;0.0
N;NORTE;2025-01-01 13:30:00;0.0
SE;SUDESTE;2025-01-01 13:30:00;0.0
S;SUL;2025-01-01 13:30:00;0.0
NE;NORDESTE;2025-01-01 14:00:00;0.0
N;NORTE;2025-01-01 14:00:00;0.0
SE;SUDESTE;2025-01-01 14:00:00;0.0
S;SUL;2025-01-01 14:00:00;0.01
NE;NORDESTE;2025-01-01 14:30:00;0.0
N;NORTE;2025-01-01 14:30:00;0.0
SE;SUDESTE;2025-01-01 14:30:00;0.0
S;SUL;2025-01-01 14:30:00;0.01
NE;NORDESTE;2025-01-01 15:00:00;0.0
N;NORTE;2025-01-01 15:00:00;0.0
SE;SUDESTE;2025-01-01 15:00:00;0.0
S;SUL;2025-01-01 15:00:00;0.02
NE;NORDESTE;2025-01-01 15:30:00;0.0
N;NORTE;2025-01-01 15:30:00;0.0
SE;SUDESTE;2025-01-01 15:30:00;0.0
S;SUL;2025-01-01 15:30:00;0.02
NE;NORDESTE;2025-01-01 16:00:00;0.0
N;NORTE;2025-01-01 16:00:00;0.01
SE;SUDESTE;2025-01-01 16:00:00;0.01
S;SUL;2025-01-01 16:00:00;0.05
NE;NORDESTE;2025-01-01 16:30:00;0.0
N;NORTE;2025-01-01 16:30:00;0.02
SE;SUDESTE;2025-01-01 16:30:00;0.02
S;SUL;2025-01-01 16:30:00;0.06
NE;NORDESTE;2025-01-01 17:00:00;0.0
N;NORTE;2025-01-01 17:00:00;0.02
SE;SUDESTE;2025-01-01 17:00:00;0.02
S;SUL;2025-01-01 17:00:00;0.06
NE;NORDESTE;2025-01-01 17:30:00;9.54
N;NORTE;2025-01-01 17:30:00;9.56
SE;SUDESTE;2025-01-01 17:30:00;9.56
S;SUL;2025-01-01 17:30:00;9.6
NE;NORDESTE;2025-01-01 18:00:00;10.28
N;NORTE;2025-01-01 18:00:00;10.3
SE;SUDESTE;2025-01-01 18:00:00;10.3
S;SUL;2025-01-01 18:00:00;10.32
NE;NORDESTE;2025-01-01 18:30:00;11.84
N;NORTE;2025-01-01 18:30:00;11.86
SE;SUDESTE;2025-01-01 18:30:00;11.86
S;SUL;2025-01-01 18:30:00;11.88
NE;NORDESTE;2025-01-01 19:00:00;13.15
N;NORTE;2025-01-01 19:00:00;13.17
SE;SUDESTE;2025-01-01 19:00:00;13.17
S;SUL;2025-01-01 19:00:00;13.17
NE;NORDESTE;2025-01-01 19:30:00;13.31
N;NORTE;2025-01-01 19:30:00;13.33
SE;SUDESTE;2025-01-01 19:30:00;13.33
S;SUL;2025-01-01 19:30:00;13.33
NE;NORDESTE;2025-01-01 20:00:00;13.88
N;NORTE;2025-01-01 20:00:00;13.9
SE;SUDESTE;2025-01-01 20:00:00;13.9
S;SUL;2025-01-01 20:00:00;13.92
NE;NORDESTE;2025-01-01 20:30:00;13.92
N;NORTE;2025-01-01 20:30:00;13.94
SE;SUDESTE;2025-01-01 20:30:00;13.94
S;SUL;2025-01-01 20:30:00;13.96
NE;NORDESTE;2025-01-01 21:00:00;13.88
N;NORTE;2025-01-01 21:00:00;13.9
SE;SUDESTE;2025-01-01 21:00:00;13.9
S;SUL;2025-01-01 21:00:00;13.92
NE;NORDESTE;2025-01-01 21:30:00;13.89
N;NORTE;2025-01-01 21:30:00;13.91
SE;SUDESTE;2025-01-01 21:30:00;13.91
S;SUL;2025-01-01 21:30:00;13.93
NE;NORDESTE;2025-01-01 22:00:00;13.95
N;NORTE;2025-01-01 22:00:00;13.97
SE;SUDESTE;2025-01-01 22:00:00;13.97
S;SUL;2025-01-01 22:00:00;13.99
NE;NORDESTE;2025-01-01 22:30:00;13.56
N;NORTE;2025-01-01 22:30:00;13.58
SE;SUDESTE;2025-01-01 22:30:00;13.58
S;SUL;2025-01-01 22:30:00;13.6
NE;NORDESTE;2025-01-01 23:00:00;13.15
N;NORTE;2025-01-01 23:00:00;13.17
SE;SUDESTE;2025-01-01 23:00:00;13.17
S;SUL;2025-01-01 23:00:00;13.19
NE;NORDESTE;2025-01-01 23:30:00;12.48
N;NORTE;2025-01-01 23:30:00;12.5
SE;SUDESTE;2025-01-01 23:30:00;12.5
S;SUL;2025-01-01 23:30:00;12.54
NE;NORDESTE;2025-01-02 00:00:00;15.9
N;NORTE;2025-01-02 00:00:00;15.92
SE;SUDESTE;2025-01-02 00:00:00;15.92
S;SUL;2025-01-02 00:00:00;15.96
NE;NORDESTE;2025-01-02 00:30:00;15.76
N;NORTE;2025-01-02 00:30:00;15.78
SE;SUDESTE;2025-01-02 00:30:00;15.78
S;SUL;2025-01-02 00:30:00;15.82
NE;NORDESTE;2025-01-02 01:00:00;15.46
N;NORTE;2025-01-02 01:00:00;15.48
SE;SUDESTE;2025-01-02 01:00:00;15.48
S;SUL;2025-01-02 01:00:00;15.5
NE;NORDESTE;2025-01-02 01:30:00;15.41
N;NORTE;2025-01-02 01:30:00;15.43
SE;SUDESTE;2025-01-02 01:30:00;15.43
S;SUL;2025-01-02 01:30:00;15.47
NE;NORDESTE;2025-01-02 02:00:00;15.19
N;NORTE;2025-01-02 02:00:00;15.21
SE;SUDESTE;2025-01-02 02:00:00;15.21
S;SUL;2025-01-02 02:00:00;15.25
NE;NORDESTE;2025-01-02 02:30:00;15.02
N;NORTE;2025-01-02 02:30:00;15.04
SE;SUDESTE;2025-01-02 02:30:00;15.04
S;SUL;2025-01-02 02:30:00;15.08
NE;NORDESTE;2025-01-02 03:00:00;15.02
N;NORTE;2025-01-02 03:00:00;15.04
SE;SUDESTE;2025-01-02 03:00:00;15.04
S;SUL;2025-01-02 03:00:00;15.08
NE;NORDESTE;2025-01-02 03:30:00;15.01
N;NORTE;2025-01-02 03:30:00;15.03
SE;SUDESTE;2025-01-02 03:30:00;15.03
S;SUL;2025-01-02 03:30:00;15.07
NE;NORDESTE;2025-01-02 04:00:00;15.02
N;NORTE;2025-01-02 04:00:00;15.04
SE;SUDESTE;2025-01-02 04:00:00;15.04
S;SUL;2025-01-02 04:00:00;15.08
NE;NORDESTE;2025-01-02 04:30:00;15.02
N;NORTE;2025-01-02 04:30:00;15.04
SE;SUDESTE;2025-01-02 04:30:00;15.04
S;SUL;2025-01-02 04:30:00;15.08
NE;NORDESTE;2025-01-02 05:00:00;15.02
N;NORTE;2025-01-02 05:00:00;15.04
SE;SUDESTE;2025-01-02 05:00:00;15.04
S;SUL;2025-01-02 05:00:00;15.08
NE;NORDESTE;2025-01-02 05:30:00;15.03
N;NORTE;2025-01-02 05:30:00;15.04
SE;SUDESTE;2025-01-02 05:30:00;15.04
S;SUL;2025-01-02 05:30:00;15.08
NE;NORDESTE;2025-01-02 06:00:00;14.44
N;NORTE;2025-01-02 06:00:00;14.46
SE;SUDESTE;2025-01-02 06:00:00;14.46
S;SUL;2025-01-02 06:00:00;14.5
NE;NORDESTE;2025-01-02 06:30:00;12.17
N;NORTE;2025-01-02 06:30:00;12.18
SE;SUDESTE;2025-01-02 06:30:00;12.18
S;SUL;2025-01-02 06:30:00;12.22
NE;NORDESTE;2025-01-02 07:00:00;2.47
N;NORTE;2025-01-02 07:00:00;2.43
SE;SUDESTE;2025-01-02 07:00:00;2.56
S;SUL;2025-01-02 07:00:00;2.59
NE;NORDESTE;2025-01-02 07:30:00;1.8
N;NORTE;2025-01-02 07:30:00;1.77
SE;SUDESTE;2025-01-02 07:30:00;1.86
S;SUL;2025-01-02 07:30:00;1.89
NE;NORDESTE;2025-01-02 08:00:00;1.78
N;NORTE;2025-01-02 08:00:00;1.75
SE;SUDESTE;2025-01-02 08:00:00;1.84
S;SUL;2025-01-02 08:00:00;1.87
NE;NORDESTE;2025-01-02 08:30:00;1.8
N;NORTE;2025-01-02 08:30:00;1.81
SE;SUDESTE;2025-01-02 08:30:00;1.81
S;SUL;2025-01-02 08:30:00;1.85
NE;NORDESTE;2025-01-02 09:00:00;1.77
N;NORTE;2025-01-02 09:00:00;1.79
SE;SUDESTE;2025-01-02 09:00:00;1.79
S;SUL;2025-01-02 09:00:00;1.83
NE;NORDESTE;2025-01-02 09:30:00;1.73
N;NORTE;2025-01-02 09:30:00;1.77
SE;SUDESTE;2025-01-02 09:30:00;1.77
S;SUL;2025-01-02 09:30:00;1.81
NE;NORDESTE;2025-01-02 10:00:00;1.71
N;NORTE;2025-01-02 10:00:00;1.75
SE;SUDESTE;2025-01-02 10:00:00;1.75
S;SUL;2025-01-02 10:00:00;1.79
NE;NORDESTE;2025-01-02 10:30:00;1.28
N;NORTE;2025-01-02 10:30:00;1.32
SE;SUDESTE;2025-01-02 10:30:00;1.32
S;SUL;2025-01-02 10:30:00;1.36
NE;NORDESTE;2025-01-02 11:00:00;1.13
N;NORTE;2025-01-02 11:00:00;1.18
SE;SUDESTE;2025-01-02 11:00:00;1.17
S;SUL;2025-01-02 11:00:00;1.22
NE;NORDESTE;2025-01-02 11:30:00;1.12
N;NORTE;2025-01-02 11:30:00;1.16
SE;SUDESTE;2025-01-02 11:30:00;1.16
S;SUL;2025-01-02 11:30:00;1.2
NE;NORDESTE;2025-01-02 12:00:00;1.03
N;NORTE;2025-01-02 12:00:00;1.07
SE;SUDESTE;2025-01-02 12:00:00;1.07
S;SUL;2025-01-02 12:00:00;1.11
NE;NORDESTE;2025-01-02 12:30:00;1.11
N;NORTE;2025-01-02 12:30:00;1.16
SE;SUDESTE;2025-01-02 12:30:00;1.16
S;SUL;2025-01-02 12:30:00;1.2
NE;NORDESTE;2025-01-02 13:00:00;1.67
N;NORTE;2025-01-02 13:00:00;1.72
SE;SUDESTE;2025-01-02 13:00:00;1.72
S;SUL;2025-01-02 13:00:00;1.76
NE;NORDESTE;2025-01-02 13:30:00;13.66
N;NORTE;2025-01-02 13:30:00;13.71
SE;SUDESTE;2025-01-02 13:30:00;13.7
S;SUL;2025-01-02 13:30:00;13.74
NE;NORDESTE;2025-01-02 14:00:00;14.94
N;NORTE;2025-01-02 14:00:00;14.98
SE;SUDESTE;2025-01-02 14:00:00;14.98
S;SUL;2025-01-02 14:00:00;15.02
NE;NORDESTE;2025-01-02 14:30:00;15.31
N;NORTE;2025-01-02 14:30:00;15.33
SE;SUDESTE;2025-01-02 14:30:00;15.33
S;SUL;2025-01-02 14:30:00;15.37
NE;NORDESTE;2025-01-02 15:00:00;15.48
N;NORTE;2025-01-02 15:00:00;15.5
SE;SUDESTE;2025-01-02 15:00:00;15.5
S;SUL;2025-01-02 15:00:00;15.54
NE;NORDESTE;2025-01-02 15:30:00;15.6
N;NORTE;2025-01-02 15:30:00;23.38
SE;SUDESTE;2025-01-02 15:30:00;15.62
S;SUL;2025-01-02 15:30:00;15.66
NE;NORDESTE;2025-01-02 16:00:00;15.79
N;NORTE;2025-01-02 16:00:00;24.56
SE;SUDESTE;2025-01-02 16:00:00;15.81
S;SUL;2025-01-02 16:00:00;15.83
NE;NORDESTE;2025-01-02 16:30:00;15.92
N;NORTE;2025-01-02 16:30:00;24.74
SE;SUDESTE;2025-01-02 16:30:00;15.94
S;SUL;2025-01-02 16:30:00;15.96
NE;NORDESTE;2025-01-02 17:00:00;16.17
N;NORTE;2025-01-02 17:00:00;25.09
SE;SUDESTE;2025-01-02 17:00:00;16.19
S;SUL;2025-01-02 17:00:00;16.21
NE;NORDESTE;2025-01-02 17:30:00;16.29
N;NORTE;2025-01-02 17:30:00;25.14
SE;SUDESTE;2025-01-02 17:30:00;16.31
S;SUL;2025-01-02 17:30:00;16.33
NE;NORDESTE;2025-01-02 18:00:00;16.44
N;NORTE;2025-01-02 18:00:00;16.46
SE;SUDESTE;2025-01-02 18:00:00;16.46
S;SUL;2025-01-02 18:00:00;16.48
NE;NORDESTE;2025-01-02 18:30:00;16.55
N;NORTE;2025-01-02 18:30:00;16.57
SE;SUDESTE;2025-01-02 18:30:00;16.57
S;SUL;2025-01-02 18:30:00;16.59
NE;NORDESTE;2025-01-02 19:00:00;16.71
N;NORTE;2025-01-02 19:00:00;16.73
SE;SUDESTE;2025-01-02 19:00:00;16.73
S;SUL;2025-01-02 19:00:00;16.75
NE;NORDESTE;2025-01-02 19:30:00;16.72
N;NORTE;2025-01-02 19:30:00;25.26
SE;SUDESTE;2025-01-02 19:30:00;16.74
S;SUL;2025-01-02 19:30:00;16.76
NE;NORDESTE;2025-01-02 20:00:00;16.72
N;NORTE;2025-01-02 20:00:00;25.45
SE;SUDESTE;2025-01-02 20:00:00;16.74
S;SUL;2025-01-02 20:00:00;16.76
NE;NORDESTE;2025-01-02 20:30:00;16.72
N;NORTE;2025-01-02 20:30:00;25.5
SE;SUDESTE;2025-01-02 20:30:00;16.74
S;SUL;2025-01-02 20:30:00;16.76
NE;NORDESTE;2025-01-02 21:00:00;16.72
N;NORTE;2025-01-02 21:00:00;25.49
SE;SUDESTE;2025-01-02 21:00:00;16.74
S;SUL;2025-01-02 21:00:00;16.76
NE;NORDESTE;2025-01-02 21:30:00;16.71
N;NORTE;2025-01-02 21:30:00;25.44
SE;SUDESTE;2025-01-02 21:30:00;16.73
S;SUL;2025-01-02 21:30:00;16.75
NE;NORDESTE;2025-01-02 22:00:00;16.71
N;NORTE;2025-01-02 22:00:00;25.37
SE;SUDESTE;2025-01-02 22:00:00;16.73
S;SUL;2025-01-02 22:00:00;16.75
NE;NORDESTE;2025-01-02 22:30:00;16.49
N;NORTE;2025-01-02 22:30:00;25.2
SE;SUDESTE;2025-01-02 22:30:00;16.51
S;SUL;2025-01-02 22:30:00;16.55
NE;NORDESTE;2025-01-02 23:00:00;16.31
N;NORTE;2025-01-02 23:00:00;26.01
SE;SUDESTE;2025-01-02 23:00:00;16.33
S;SUL;2025-01-02 23:00:00;16.37
NE;NORDESTE;2025-01-02 23:30:00;16.1
N;NORTE;2025-01-02 23:30:00;25.84
SE;SUDESTE;2025-01-02 23:30:00;16.12
S;SUL;2025-01-02 23:30:00;16.16
NE;NORDESTE;2025-01-03 00:00:00;16.17
N;NORTE;2025-01-03 00:00:00;25.06
SE;SUDESTE;2025-01-03 00:00:00;16.19
S;SUL;2025-01-03 00:00:00;16.21
NE;NORDESTE;2025-01-03 00:30:00;16.02
N;NORTE;2025-01-03 00:30:00;25.01
SE;SUDESTE;2025-01-03 00:30:00;16.04
S;SUL;2025-01-03 00:30:00;16.06
NE;NORDESTE;2025-01-03 01:00:00;15.9
N;NORTE;2025-01-03 01:00:00;24.9
SE;SUDESTE;2025-01-03 01:00:00;15.92
S;SUL;2025-01-03 01:00:00;15.94
NE;NORDESTE;2025-01-03 01:30:00;15.88
N;NORTE;2025-01-03 01:30:00;24.85
SE;SUDESTE;2025-01-03 01:30:00;15.9
S;SUL;2025-01-03 01:30:00;15.92
NE;NORDESTE;2025-01-03 02:00:00;15.89
N;NORTE;2025-01-03 02:00:00;24.76
SE;SUDESTE;2025-01-03 02:00:00;15.9
S;SUL;2025-01-03 02:00:00;15.94
NE;NORDESTE;2025-01-03 02:30:00;15.87
N;NORTE;2025-01-03 02:30:00;23.75
SE;SUDESTE;2025-01-03 02:30:00;15.89
S;SUL;2025-01-03 02:30:00;15.93
NE;NORDESTE;2025-01-03 03:00:00;15.86
N;NORTE;2025-01-03 03:00:00;15.88
SE;SUDESTE;2025-01-03 03:00:00;15.88
S;SUL;2025-01-03 03:00:00;15.92
NE;NORDESTE;2025-01-03 03:30:00;15.86
N;NORTE;2025-01-03 03:30:00;15.88
SE;SUDESTE;2025-01-03 03:30:00;15.88
S;SUL;2025-01-03 03:30:00;15.92
NE;NORDESTE;2025-01-03 04:00:00;15.83
N;NORTE;2025-01-03 04:00:00;15.85
SE;SUDESTE;2025-01-03 04:00:00;15.85
S;SUL;2025-01-03 04:00:00;15.89
NE;NORDESTE;2025-01-03 04:30:00;15.81
N;NORTE;2025-01-03 04:30:00;15.83
SE;SUDESTE;2025-01-03 04:30:00;15.83
S;SUL;2025-01-03 04:30:00;15.85
NE;NORDESTE;2025-01-03 05:00:00;15.79
N;NORTE;2025-01-03 05:00:00;15.81
SE;SUDESTE;2025-01-03 05:00:00;15.81
S;SUL;2025-01-03 05:00:00;15.83
NE;NORDESTE;2025-01-03 05:30:00;15.72
N;NORTE;2025-01-03 05:30:00;15.74
SE;SUDESTE;2025-01-03 05:30:00;15.74
S;SUL;2025-01-03 05:30:00;15.76
NE;NORDESTE;2025-01-03 06:00:00;15.62
N;NORTE;2025-01-03 06:00:00;15.64
SE;SUDESTE;2025-01-03 06:00:00;15.64
S;SUL;2025-01-03 06:00:00;15.68
NE;NORDESTE;2025-01-03 06:30:00;14.95
N;NORTE;2025-01-03 06:30:00;14.97
SE;SUDESTE;2025-01-03 06:30:00;14.97
S;SUL;2025-01-03 06:30:00;15.01
NE;NORDESTE;2025-01-03 07:00:00;14.66
N;NORTE;2025-01-03 07:00:00;14.67
SE;SUDESTE;2025-01-03 07:00:00;14.67
S;SUL;2025-01-03 07:00:00;14.71
NE;NORDESTE;2025-01-03 07:30:00;14.44
N;NORTE;2025-01-03 07:30:00;14.45
SE;SUDESTE;2025-01-03 07:30:00;14.45
S;SUL;2025-01-03 07:30:00;14.49
NE;NORDESTE;2025-01-03 08:00:00;14.35
N;NORTE;2025-01-03 08:00:00;14.36
SE;SUDESTE;2025-01-03 08:00:00;14.36
S;SUL;2025-01-03 08:00:00;14.4
NE;NORDESTE;2025-01-03 08:30:00;14.17
N;NORTE;2025-01-03 08:30:00;14.2
SE;SUDESTE;2025-01-03 08:30:00;14.2
S;SUL;2025-01-03 08:30:00;14.24
NE;NORDESTE;2025-01-03 09:00:00;14.0
N;NORTE;2025-01-03 09:00:00;14.05
SE;SUDESTE;2025-01-03 09:00:00;14.04
S;SUL;2025-01-03 09:00:00;14.08
NE;NORDESTE;2025-01-03 09:30:00;13.83
N;NORTE;2025-01-03 09:30:00;13.88
SE;SUDESTE;2025-01-03 09:30:00;13.87
S;SUL;2025-01-03 09:30:00;13.91
NE;NORDESTE;2025-01-03 10:00:00;13.65
N;NORTE;2025-01-03 10:00:00;13.69
SE;SUDESTE;2025-01-03 10:00:00;13.69
S;SUL;2025-01-03 10:00:00;13.73
NE;NORDESTE;2025-01-03 10:30:00;13.49
N;NORTE;2025-01-03 10:30:00;13.54
SE;SUDESTE;2025-01-03 10:30:00;13.53
S;SUL;2025-01-03 10:30:00;13.58
NE;NORDESTE;2025-01-03 11:00:00;13.34
N;NORTE;2025-01-03 11:00:00;13.38
SE;SUDESTE;2025-01-03 11:00:00;13.38
S;SUL;2025-01-03 11:00:00;13.42
NE;NORDESTE;2025-01-03 11:30:00;12.31
N;NORTE;2025-01-03 11:30:00;12.36
SE;SUDESTE;2025-01-03 11:30:00;12.35
S;SUL;2025-01-03 11:30:00;12.4
NE;NORDESTE;2025-01-03 12:00:00;10.48
N;NORTE;2025-01-03 12:00:00;10.52
SE;SUDESTE;2025-01-03 12:00:00;10.52
S;SUL;2025-01-03 12:00:00;10.56
NE;NORDESTE;2025-01-03 12:30:00;11.9
N;NORTE;2025-01-03 12:30:00;11.94
SE;SUDESTE;2025-01-03 12:30:00;11.94
S;SUL;2025-01-03 12:30:00;11.99
NE;NORDESTE;2025-01-03 13:00:00;14.02
N;NORTE;2025-01-03 13:00:00;14.06
SE;SUDESTE;2025-01-03 13:00:00;14.06
S;SUL;2025-01-03 13:00:00;14.1
NE;NORDESTE;2025-01-03 13:30:00;14.95
N;NORTE;2025-01-03 13:30:00;15.0
SE;SUDESTE;2025-01-03 13:30:00;15.0
S;SUL;2025-01-03 13:30:00;15.04
NE;NORDESTE;2025-01-03 14:00:00;15.32
N;NORTE;2025-01-03 14:00:00;15.37
SE;SUDESTE;2025-01-03 14:00:00;15.36
S;SUL;2025-01-03 14:00:00;15.41
NE;NORDESTE;2025-01-03 14:30:00;15.6
N;NORTE;2025-01-03 14:30:00;23.36
SE;SUDESTE;2025-01-03 14:30:00;15.64
S;SUL;2025-01-03 14:30:00;15.68
NE;NORDESTE;2025-01-03 15:00:00;15.71
N;NORTE;2025-01-03 15:00:00;23.47
SE;SUDESTE;2025-01-03 15:00:00;15.73
S;SUL;2025-01-03 15:00:00;15.75
NE;NORDESTE;2025-01-03 15:30:00;15.78
N;NORTE;2025-01-03 15:30:00;23.55
SE;SUDESTE;2025-01-03 15:30:00;15.8
S;SUL;2025-01-03 15:30:00;15.82
NE;NORDESTE;2025-01-03 16:00:00;15.9
N;NORTE;2025-01-03 16:00:00;15.92
SE;SUDESTE;2025-01-03 16:00:00;15.92
S;SUL;2025-01-03 16:00:00;15.94
NE;NORDESTE;2025-01-03 16:30:00;16.02
N;NORTE;2025-01-03 16:30:00;16.04
SE;SUDESTE;2025-01-03 16:30:00;16.04
S;SUL;2025-01-03 16:30:00;16.06
NE;NORDESTE;2025-01-03 17:00:00;16.07
N;NORTE;2025-01-03 17:00:00;23.9
SE;SUDESTE;2025-01-03 17:00:00;16.09
S;SUL;2025-01-03 17:00:00;16.11
NE;NORDESTE;2025-01-03 17:30:00;16.26
N;NORTE;2025-01-03 17:30:00;16.28
SE;SUDESTE;2025-01-03 17:30:00;16.28
S;SUL;2025-01-03 17:30:00;16.28
NE;NORDESTE;2025-01-03 18:00:00;16.28
N;NORTE;2025-01-03 18:00:00;16.3
SE;SUDESTE;2025-01-03 18:00:00;16.3
S;SUL;2025-01-03 18:00:00;16.3
NE;NORDESTE;2025-01-03 18:30:00;16.41
N;NORTE;2025-01-03 18:30:00;16.43
SE;SUDESTE;2025-01-03 18:30:00;16.43
S;SUL;2025-01-03 18:30:00;16.43
NE;NORDESTE;2025-01-03 19:00:00;16.47
N;NORTE;2025-01-03 19:00:00;16.49
SE;SUDESTE;2025-01-03 19:00:00;16.49
S;SUL;2025-01-03 19:00:00;16.49
NE;NORDESTE;2025-01-03 19:30:00;16.47
N;NORTE;2025-01-03 19:30:00;24.12
SE;SUDESTE;2025-01-03 19:30:00;16.49
S;SUL;2025-01-03 19:30:00;16.49
NE;NORDESTE;2025-01-03 20:00:00;16.45
N;NORTE;2025-01-03 20:00:00;25.11
SE;SUDESTE;2025-01-03 20:00:00;16.47
S;SUL;2025-01-03 20:00:00;16.49
NE;NORDESTE;2025-01-03 20:30:00;16.43
N;NORTE;2025-01-03 20:30:00;25.08
SE;SUDESTE;2025-01-03 20:30:00;16.45
S;SUL;2025-01-03 20:30:00;16.45
