id_subsistema;nom_subsistema;din_instante;val_cmo
NE;NORDESTE;2021-01-01 06:00:00;185.86000000
N;NORTE;2021-01-01 06:00:00;169.04000000
SE;SUDESTE;2021-01-01 06:00:00;185.86000000
S;SUL;2021-01-01 06:00:00;185.86000000
NE;NORDESTE;2021-01-01 06:30:00;185.83000000
N;NORTE;2021-01-01 06:30:00;169.02000000
SE;SUDESTE;2021-01-01 06:30:00;185.83000000
S;SUL;2021-01-01 06:30:00;185.83000000
NE;NORDESTE;2021-01-01 07:00:00;185.79000000
N;NORTE;2021-01-01 07:00:00;169.40000000
SE;SUDESTE;2021-01-01 07:00:00;185.79000000
S;SUL;2021-01-01 07:00:00;185.79000000
NE;NORDESTE;2021-01-01 07:30:00;185.76000000
N;NORTE;2021-01-01 07:30:00;169.61000000
SE;SUDESTE;2021-01-01 07:30:00;185.76000000
S;SUL;2021-01-01 07:30:00;185.76000000
NE;NORDESTE;2021-01-01 08:00:00;185.73000000
N;NORTE;2021-01-01 08:00:00;169.69000000
SE;SUDESTE;2021-01-01 08:00:00;185.73000000
S;SUL;2021-01-01 08:00:00;185.73000000
NE;NORDESTE;2021-01-01 08:30:00;185.69000000
N;NORTE;2021-01-01 08:30:00;169.83000000
SE;SUDESTE;2021-01-01 08:30:00;185.69000000
S;SUL;2021-01-01 08:30:00;185.69000000
NE;NORDESTE;2021-01-01 09:00:00;191.34000000
N;NORTE;2021-01-01 09:00:00;174.50000000
SE;SUDESTE;2021-01-01 09:00:00;191.34000000
S;SUL;2021-01-01 09:00:00;191.34000000
NE;NORDESTE;2021-01-01 09:30:00;193.14000000
N;NORTE;2021-01-01 09:30:00;176.08000000
SE;SUDESTE;2021-01-01 09:30:00;193.14000000
S;SUL;2021-01-01 09:30:00;193.14000000
NE;NORDESTE;2021-01-01 10:00:00;193.42000000
N;NORTE;2021-01-01 10:00:00;176.43000000
SE;SUDESTE;2021-01-01 10:00:00;193.42000000
S;SUL;2021-01-01 10:00:00;193.42000000
NE;NORDESTE;2021-01-01 10:30:00;196.26000000
N;NORTE;2021-01-01 10:30:00;178.92000000
SE;SUDESTE;2021-01-01 10:30:00;196.26000000
S;SUL;2021-01-01 10:30:00;196.26000000
NE;NORDESTE;2021-01-01 11:00:00;198.22000000
N;NORTE;2021-01-01 11:00:00;180.72000000
SE;SUDESTE;2021-01-01 11:00:00;198.22000000
S;SUL;2021-01-01 11:00:00;198.22000000
NE;NORDESTE;2021-01-01 11:30:00;198.25000000
N;NORTE;2021-01-01 11:30:00;180.88000000
SE;SUDESTE;2021-01-01 11:30:00;198.25000000
S;SUL;2021-01-01 11:30:00;198.25000000
NE;NORDESTE;2021-01-01 12:00:00;198.01000000
N;NORTE;2021-01-01 12:00:00;180.72000000
SE;SUDESTE;2021-01-01 12:00:00;198.01000000
S;SUL;2021-01-01 12:00:00;198.01000000
NE;NORDESTE;2021-01-01 12:30:00;196.80000000
N;NORTE;2021-01-01 12:30:00;179.70000000
SE;SUDESTE;2021-01-01 12:30:00;196.80000000
S;SUL;2021-01-01 12:30:00;196.80000000
NE;NORDESTE;2021-01-01 13:00:00;194.27000000
N;NORTE;2021-01-01 13:00:00;177.60000000
SE;SUDESTE;2021-01-01 13:00:00;194.27000000
S;SUL;2021-01-01 13:00:00;194.28000000
NE;NORDESTE;2021-01-01 13:30:00;193.67000000
N;NORTE;2021-01-01 13:30:00;176.99000000
SE;SUDESTE;2021-01-01 13:30:00;193.67000000
S;SUL;2021-01-01 13:30:00;193.67000000
NE;NORDESTE;2021-01-01 14:00:00;193.51000000
N;NORTE;2021-01-01 14:00:00;176.66000000
SE;SUDESTE;2021-01-01 14:00:00;193.51000000
S;SUL;2021-01-01 14:00:00;193.51000000
NE;NORDESTE;2021-01-01 14:30:00;193.55000000
N;NORTE;2021-01-01 14:30:00;176.41000000
SE;SUDESTE;2021-01-01 14:30:00;193.55000000
S;SUL;2021-01-01 14:30:00;193.55000000
NE;NORDESTE;2021-01-01 15:00:00;193.10000000
N;NORTE;2021-01-01 15:00:00;175.99000000
SE;SUDESTE;2021-01-01 15:00:00;193.10000000
S;SUL;2021-01-01 15:00:00;193.10000000
NE;NORDESTE;2021-01-01 15:30:00;193.10000000
N;NORTE;2021-01-01 15:30:00;175.93000000
SE;SUDESTE;2021-01-01 15:30:00;193.10000000
S;SUL;2021-01-01 15:30:00;193.10000000
NE;NORDESTE;2021-01-01 16:00:00;195.81000000
N;NORTE;2021-01-01 16:00:00;178.10000000
SE;SUDESTE;2021-01-01 16:00:00;195.81000000
S;SUL;2021-01-01 16:00:00;195.81000000
NE;NORDESTE;2021-01-01 16:30:00;198.78000000
N;NORTE;2021-01-01 16:30:00;180.48000000
SE;SUDESTE;2021-01-01 16:30:00;198.78000000
S;SUL;2021-01-01 16:30:00;198.78000000
NE;NORDESTE;2021-01-01 17:00:00;202.78000000
N;NORTE;2021-01-01 17:00:00;183.84000000
SE;SUDESTE;2021-01-01 17:00:00;202.78000000
S;SUL;2021-01-01 17:00:00;202.78000000
NE;NORDESTE;2021-01-01 17:30:00;206.83000000
N;NORTE;2021-01-01 17:30:00;187.38000000
SE;SUDESTE;2021-01-01 17:30:00;206.83000000
S;SUL;2021-01-01 17:30:00;206.84000000
NE;NORDESTE;2021-01-01 18:00:00;210.71000000
N;NORTE;2021-01-01 18:00:00;191.21000000
SE;SUDESTE;2021-01-01 18:00:00;210.71000000
S;SUL;2021-01-01 18:00:00;210.73000000
NE;NORDESTE;2021-01-01 18:30:00;213.65000000
N;NORTE;2021-01-01 18:30:00;194.11000000
SE;SUDESTE;2021-01-01 18:30:00;213.65000000
S;SUL;2021-01-01 18:30:00;213.67000000
NE;NORDESTE;2021-01-01 19:00:00;218.00000000
N;NORTE;2021-01-01 19:00:00;197.45000000
SE;SUDESTE;2021-01-01 19:00:00;218.00000000
S;SUL;2021-01-01 19:00:00;218.02000000
NE;NORDESTE;2021-01-01 19:30:00;219.82000000
N;NORTE;2021-01-01 19:30:00;198.57000000
SE;SUDESTE;2021-01-01 19:30:00;219.82000000
S;SUL;2021-01-01 19:30:00;219.84000000
NE;NORDESTE;2021-01-01 20:00:00;220.03000000
N;NORTE;2021-01-01 20:00:00;198.51000000
SE;SUDESTE;2021-01-01 20:00:00;220.03000000
S;SUL;2021-01-01 20:00:00;220.05000000
NE;NORDESTE;2021-01-01 20:30:00;220.04000000
N;NORTE;2021-01-01 20:30:00;198.33000000
SE;SUDESTE;2021-01-01 20:30:00;220.04000000
S;SUL;2021-01-01 20:30:00;220.06000000
NE;NORDESTE;2021-01-01 21:00:00;219.98000000
N;NORTE;2021-01-01 21:00:00;198.19000000
SE;SUDESTE;2021-01-01 21:00:00;219.98000000
S;SUL;2021-01-01 21:00:00;219.99000000
NE;NORDESTE;2021-01-01 21:30:00;219.79000000
N;NORTE;2021-01-01 21:30:00;212.76000000
SE;SUDESTE;2021-01-01 21:30:00;219.79000000
S;SUL;2021-01-01 21:30:00;219.80000000
NE;NORDESTE;2021-01-01 22:00:00;219.03000000
N;NORTE;2021-01-01 22:00:00;215.26000000
SE;SUDESTE;2021-01-01 22:00:00;219.03000000
S;SUL;2021-01-01 22:00:00;219.03000000
NE;NORDESTE;2021-01-01 22:30:00;218.38000000
N;NORTE;2021-01-01 22:30:00;214.68000000
SE;SUDESTE;2021-01-01 22:30:00;218.38000000
S;SUL;2021-01-01 22:30:00;218.38000000
NE;NORDESTE;2021-01-01 23:00:00;217.20000000
N;NORTE;2021-01-01 23:00:00;213.66000000
SE;SUDESTE;2021-01-01 23:00:00;217.20000000
S;SUL;2021-01-01 23:00:00;217.20000000
NE;NORDESTE;2021-01-01 23:30:00;215.10000000
N;NORTE;2021-01-01 23:30:00;211.91000000
SE;SUDESTE;2021-01-01 23:30:00;215.10000000
S;SUL;2021-01-01 23:30:00;215.10000000
NE;NORDESTE;2021-01-02 00:00:00;273.87000000
N;NORTE;2021-01-02 00:00:00;273.87000000
SE;SUDESTE;2021-01-02 00:00:00;273.87000000
S;SUL;2021-01-02 00:00:00;273.87000000
NE;NORDESTE;2021-01-02 00:30:00;269.95000000
N;NORTE;2021-01-02 00:30:00;269.95000000
SE;SUDESTE;2021-01-02 00:30:00;269.95000000
S;SUL;2021-01-02 00:30:00;269.95000000
NE;NORDESTE;2021-01-02 01:00:00;269.00000000
N;NORTE;2021-01-02 01:00:00;269.00000000
SE;SUDESTE;2021-01-02 01:00:00;269.00000000
S;SUL;2021-01-02 01:00:00;269.00000000
NE;NORDESTE;2021-01-02 01:30:00;267.93000000
N;NORTE;2021-01-02 01:30:00;267.93000000
SE;SUDESTE;2021-01-02 01:30:00;267.93000000
S;SUL;2021-01-02 01:30:00;267.93000000
NE;NORDESTE;2021-01-02 02:00:00;267.51000000
N;NORTE;2021-01-02 02:00:00;267.51000000
SE;SUDESTE;2021-01-02 02:00:00;267.51000000
S;SUL;2021-01-02 02:00:00;267.51000000
NE;NORDESTE;2021-01-02 02:30:00;267.20000000
N;NORTE;2021-01-02 02:30:00;267.20000000
SE;SUDESTE;2021-01-02 02:30:00;267.20000000
S;SUL;2021-01-02 02:30:00;267.20000000
NE;NORDESTE;2021-01-02 03:00:00;267.88000000
N;NORTE;2021-01-02 03:00:00;267.88000000
SE;SUDESTE;2021-01-02 03:00:00;267.88000000
S;SUL;2021-01-02 03:00:00;267.88000000
NE;NORDESTE;2021-01-02 03:30:00;267.81000000
N;NORTE;2021-01-02 03:30:00;264.91000000
SE;SUDESTE;2021-01-02 03:30:00;267.81000000
S;SUL;2021-01-02 03:30:00;267.81000000
NE;NORDESTE;2021-01-02 04:00:00;267.93000000
N;NORTE;2021-01-02 04:00:00;236.40000000
SE;SUDESTE;2021-01-02 04:00:00;267.93000000
S;SUL;2021-01-02 04:00:00;267.93000000
NE;NORDESTE;2021-01-02 04:30:00;267.85000000
N;NORTE;2021-01-02 04:30:00;236.52000000
SE;SUDESTE;2021-01-02 04:30:00;267.85000000
S;SUL;2021-01-02 04:30:00;267.85000000
NE;NORDESTE;2021-01-02 05:00:00;267.39000000
N;NORTE;2021-01-02 05:00:00;236.35000000
SE;SUDESTE;2021-01-02 05:00:00;267.39000000
S;SUL;2021-01-02 05:00:00;267.39000000
NE;NORDESTE;2021-01-02 05:30:00;264.82000000
N;NORTE;2021-01-02 05:30:00;234.22000000
SE;SUDESTE;2021-01-02 05:30:00;264.82000000
S;SUL;2021-01-02 05:30:00;264.82000000
NE;NORDESTE;2021-01-02 06:00:00;262.61000000
N;NORTE;2021-01-02 06:00:00;232.04000000
SE;SUDESTE;2021-01-02 06:00:00;262.61000000
S;SUL;2021-01-02 06:00:00;262.61000000
NE;NORDESTE;2021-01-02 06:30:00;262.99000000
N;NORTE;2021-01-02 06:30:00;232.36000000
SE;SUDESTE;2021-01-02 06:30:00;262.99000000
S;SUL;2021-01-02 06:30:00;262.99000000
NE;NORDESTE;2021-01-02 07:00:00;266.71000000
N;NORTE;2021-01-02 07:00:00;236.20000000
SE;SUDESTE;2021-01-02 07:00:00;266.71000000
S;SUL;2021-01-02 07:00:00;266.71000000
NE;NORDESTE;2021-01-02 07:30:00;267.67000000
N;NORTE;2021-01-02 07:30:00;237.51000000
SE;SUDESTE;2021-01-02 07:30:00;267.67000000
S;SUL;2021-01-02 07:30:00;267.67000000
NE;NORDESTE;2021-01-02 08:00:00;268.65000000
N;NORTE;2021-01-02 08:00:00;238.58000000
SE;SUDESTE;2021-01-02 08:00:00;268.65000000
S;SUL;2021-01-02 08:00:00;268.65000000
NE;NORDESTE;2021-01-02 08:30:00;273.03000000
N;NORTE;2021-01-02 08:30:00;242.13000000
SE;SUDESTE;2021-01-02 08:30:00;273.03000000
S;SUL;2021-01-02 08:30:00;273.03000000
NE;NORDESTE;2021-01-02 09:00:00;273.16000000
N;NORTE;2021-01-02 09:00:00;242.14000000
SE;SUDESTE;2021-01-02 09:00:00;273.16000000
S;SUL;2021-01-02 09:00:00;273.16000000
NE;NORDESTE;2021-01-02 09:30:00;274.74000000
N;NORTE;2021-01-02 09:30:00;243.35000000
SE;SUDESTE;2021-01-02 09:30:00;274.74000000
S;SUL;2021-01-02 09:30:00;274.74000000
NE;NORDESTE;2021-01-02 10:00:00;277.55000000
N;NORTE;2021-01-02 10:00:00;245.78000000
SE;SUDESTE;2021-01-02 10:00:00;277.55000000
S;SUL;2021-01-02 10:00:00;277.55000000
NE;NORDESTE;2021-01-02 10:30:00;280.06000000
N;NORTE;2021-01-02 10:30:00;247.98000000
SE;SUDESTE;2021-01-02 10:30:00;280.06000000
S;SUL;2021-01-02 10:30:00;280.06000000
NE;NORDESTE;2021-01-02 11:00:00;280.35000000
N;NORTE;2021-01-02 11:00:00;248.31000000
SE;SUDESTE;2021-01-02 11:00:00;280.35000000
S;SUL;2021-01-02 11:00:00;280.35000000
NE;NORDESTE;2021-01-02 11:30:00;280.08000000
N;NORTE;2021-01-02 11:30:00;248.20000000
SE;SUDESTE;2021-01-02 11:30:00;280.08000000
S;SUL;2021-01-02 11:30:00;280.08000000
NE;NORDESTE;2021-01-02 12:00:00;280.09000000
N;NORTE;2021-01-02 12:00:00;248.24000000
SE;SUDESTE;2021-01-02 12:00:00;280.09000000
S;SUL;2021-01-02 12:00:00;280.09000000
NE;NORDESTE;2021-01-02 12:30:00;280.09000000
N;NORTE;2021-01-02 12:30:00;248.32000000
SE;SUDESTE;2021-01-02 12:30:00;280.09000000
S;SUL;2021-01-02 12:30:00;280.09000000
NE;NORDESTE;2021-01-02 13:00:00;280.10000000
N;NORTE;2021-01-02 13:00:00;248.45000000
SE;SUDESTE;2021-01-02 13:00:00;280.10000000
S;SUL;2021-01-02 13:00:00;280.10000000
NE;NORDESTE;2021-01-02 13:30:00;280.11000000
N;NORTE;2021-01-02 13:30:00;248.25000000
SE;SUDESTE;2021-01-02 13:30:00;280.11000000
S;SUL;2021-01-02 13:30:00;280.11000000
NE;NORDESTE;2021-01-02 14:00:00;280.12000000
N;NORTE;2021-01-02 14:00:00;247.83000000
SE;SUDESTE;2021-01-02 14:00:00;280.12000000
S;SUL;2021-01-02 14:00:00;280.12000000
NE;NORDESTE;2021-01-02 14:30:00;280.13000000
N;NORTE;2021-01-02 14:30:00;247.44000000
SE;SUDESTE;2021-01-02 14:30:00;280.13000000
S;SUL;2021-01-02 14:30:00;280.13000000
NE;NORDESTE;2021-01-02 15:00:00;280.14000000
N;NORTE;2021-01-02 15:00:00;247.31000000
SE;SUDESTE;2021-01-02 15:00:00;280.14000000
S;SUL;2021-01-02 15:00:00;280.14000000
NE;NORDESTE;2021-01-02 15:30:00;280.15000000
N;NORTE;2021-01-02 15:30:00;247.19000000
SE;SUDESTE;2021-01-02 15:30:00;280.15000000
S;SUL;2021-01-02 15:30:00;280.15000000
NE;NORDESTE;2021-01-02 16:00:00;280.69000000
N;NORTE;2021-01-02 16:00:00;247.40000000
SE;SUDESTE;2021-01-02 16:00:00;280.69000000
S;SUL;2021-01-02 16:00:00;280.69000000
NE;NORDESTE;2021-01-02 16:30:00;281.43000000
N;NORTE;2021-01-02 16:30:00;247.84000000
SE;SUDESTE;2021-01-02 16:30:00;281.43000000
S;SUL;2021-01-02 16:30:00;281.43000000
NE;NORDESTE;2021-01-02 17:00:00;281.92000000
N;NORTE;2021-01-02 17:00:00;248.31000000
SE;SUDESTE;2021-01-02 17:00:00;281.92000000
S;SUL;2021-01-02 17:00:00;281.92000000
NE;NORDESTE;2021-01-02 17:30:00;283.61000000
N;NORTE;2021-01-02 17:30:00;250.19000000
SE;SUDESTE;2021-01-02 17:30:00;283.61000000
S;SUL;2021-01-02 17:30:00;283.61000000
NE;NORDESTE;2021-01-02 18:00:00;288.86000000
N;NORTE;2021-01-02 18:00:00;255.63000000
SE;SUDESTE;2021-01-02 18:00:00;288.86000000
S;SUL;2021-01-02 18:00:00;288.86000000
NE;NORDESTE;2021-01-02 18:30:00;291.08000000
N;NORTE;2021-01-02 18:30:00;258.26000000
SE;SUDESTE;2021-01-02 18:30:00;291.08000000
S;SUL;2021-01-02 18:30:00;291.08000000
NE;NORDESTE;2021-01-02 19:00:00;292.41000000
N;NORTE;2021-01-02 19:00:00;258.80000000
SE;SUDESTE;2021-01-02 19:00:00;292.41000000
S;SUL;2021-01-02 19:00:00;292.41000000
NE;NORDESTE;2021-01-02 19:30:00;294.35000000
N;NORTE;2021-01-02 19:30:00;286.96000000
SE;SUDESTE;2021-01-02 19:30:00;294.35000000
S;SUL;2021-01-02 19:30:00;294.35000000
NE;NORDESTE;2021-01-02 20:00:00;293.07000000
N;NORTE;2021-01-02 20:00:00;290.24000000
SE;SUDESTE;2021-01-02 20:00:00;293.07000000
S;SUL;2021-01-02 20:00:00;293.07000000
NE;NORDESTE;2021-01-02 20:30:00;292.18000000
N;NORTE;2021-01-02 20:30:00;289.49000000
SE;SUDESTE;2021-01-02 20:30:00;292.18000000
S;SUL;2021-01-02 20:30:00;292.18000000
NE;NORDESTE;2021-01-02 21:00:00;291.84000000
N;NORTE;2021-01-02 21:00:00;289.21000000
SE;SUDESTE;2021-01-02 21:00:00;291.84000000
S;SUL;2021-01-02 21:00:00;291.84000000
NE;NORDESTE;2021-01-02 21:30:00;290.95000000
N;NORTE;2021-01-02 21:30:00;288.47000000
SE;SUDESTE;2021-01-02 21:30:00;290.95000000
S;SUL;2021-01-02 21:30:00;290.95000000
NE;NORDESTE;2021-01-02 22:00:00;289.62000000
N;NORTE;2021-01-02 22:00:00;287.36000000
SE;SUDESTE;2021-01-02 22:00:00;289.62000000
S;SUL;2021-01-02 22:00:00;289.62000000
NE;NORDESTE;2021-01-02 22:30:00;289.16000000
N;NORTE;2021-01-02 22:30:00;286.98000000
SE;SUDESTE;2021-01-02 22:30:00;289.16000000
S;SUL;2021-01-02 22:30:00;289.16000000
NE;NORDESTE;2021-01-02 23:00:00;287.27000000
N;NORTE;2021-01-02 23:00:00;285.41000000
SE;SUDESTE;2021-01-02 23:00:00;287.27000000
S;SUL;2021-01-02 23:00:00;287.27000000
NE;NORDESTE;2021-01-02 23:30:00;284.51000000
N;NORTE;2021-01-02 23:30:00;284.51000000
SE;SUDESTE;2021-01-02 23:30:00;284.51000000
S;SUL;2021-01-02 23:30:00;284.51000000
NE;NORDESTE;2021-01-03 00:00:00;270.58000000
N;NORTE;2021-01-03 00:00:00;270.58000000
SE;SUDESTE;2021-01-03 00:00:00;270.58000000
S;SUL;2021-01-03 00:00:00;270.58000000
NE;NORDESTE;2021-01-03 00:30:00;267.96000000
N;NORTE;2021-01-03 00:30:00;267.96000000
SE;SUDESTE;2021-01-03 00:30:00;267.96000000
S;SUL;2021-01-03 00:30:00;267.96000000
NE;NORDESTE;2021-01-03 01:00:00;266.34000000
N;NORTE;2021-01-03 01:00:00;266.34000000
SE;SUDESTE;2021-01-03 01:00:00;266.34000000
S;SUL;2021-01-03 01:00:00;266.34000000
NE;NORDESTE;2021-01-03 01:30:00;265.21000000
N;NORTE;2021-01-03 01:30:00;265.21000000
SE;SUDESTE;2021-01-03 01:30:00;265.21000000
S;SUL;2021-01-03 01:30:00;265.21000000
NE;NORDESTE;2021-01-03 02:00:00;265.19000000
N;NORTE;2021-01-03 02:00:00;265.19000000
SE;SUDESTE;2021-01-03 02:00:00;265.19000000
S;SUL;2021-01-03 02:00:00;265.19000000
NE;NORDESTE;2021-01-03 02:30:00;264.34000000
N;NORTE;2021-01-03 02:30:00;264.34000000
SE;SUDESTE;2021-01-03 02:30:00;264.34000000
S;SUL;2021-01-03 02:30:00;264.34000000
NE;NORDESTE;2021-01-03 03:00:00;265.31000000
N;NORTE;2021-01-03 03:00:00;265.31000000
SE;SUDESTE;2021-01-03 03:00:00;265.31000000
S;SUL;2021-01-03 03:00:00;265.31000000
NE;NORDESTE;2021-01-03 03:30:00;265.21000000
N;NORTE;2021-01-03 03:30:00;262.85000000
SE;SUDESTE;2021-01-03 03:30:00;265.21000000
S;SUL;2021-01-03 03:30:00;265.21000000
NE;NORDESTE;2021-01-03 04:00:00;265.22000000
N;NORTE;2021-01-03 04:00:00;234.01000000
SE;SUDESTE;2021-01-03 04:00:00;265.22000000
S;SUL;2021-01-03 04:00:00;265.22000000
NE;NORDESTE;2021-01-03 04:30:00;265.23000000
N;NORTE;2021-01-03 04:30:00;234.27000000
SE;SUDESTE;2021-01-03 04:30:00;265.23000000
S;SUL;2021-01-03 04:30:00;265.23000000
NE;NORDESTE;2021-01-03 05:00:00;264.92000000
N;NORTE;2021-01-03 05:00:00;234.31000000
SE;SUDESTE;2021-01-03 05:00:00;264.92000000
S;SUL;2021-01-03 05:00:00;264.92000000
NE;NORDESTE;2021-01-03 05:30:00;259.51000000
N;NORTE;2021-01-03 05:30:00;229.86000000
SE;SUDESTE;2021-01-03 05:30:00;259.51000000
S;SUL;2021-01-03 05:30:00;259.51000000
NE;NORDESTE;2021-01-03 06:00:00;257.01000000
N;NORTE;2021-01-03 06:00:00;227.26000000
SE;SUDESTE;2021-01-03 06:00:00;257.01000000
S;SUL;2021-01-03 06:00:00;257.01000000
NE;NORDESTE;2021-01-03 06:30:00;250.22000000
N;NORTE;2021-01-03 06:30:00;221.70000000
SE;SUDESTE;2021-01-03 06:30:00;250.22000000
S;SUL;2021-01-03 06:30:00;250.22000000
NE;NORDESTE;2021-01-03 07:00:00;248.13000000
N;NORTE;2021-01-03 07:00:00;220.96000000
SE;SUDESTE;2021-01-03 07:00:00;248.13000000
S;SUL;2021-01-03 07:00:00;248.13000000
NE;NORDESTE;2021-01-03 07:30:00;247.14000000
N;NORTE;2021-01-03 07:30:00;220.70000000
SE;SUDESTE;2021-01-03 07:30:00;247.14000000
S;SUL;2021-01-03 07:30:00;247.14000000
NE;NORDESTE;2021-01-03 08:00:00;248.02000000
N;NORTE;2021-01-03 08:00:00;221.78000000
SE;SUDESTE;2021-01-03 08:00:00;248.02000000
S;SUL;2021-01-03 08:00:00;248.02000000
NE;NORDESTE;2021-01-03 08:30:00;259.21000000
N;NORTE;2021-01-03 08:30:00;231.32000000
SE;SUDESTE;2021-01-03 08:30:00;259.21000000
S;SUL;2021-01-03 08:30:00;259.21000000
NE;NORDESTE;2021-01-03 09:00:00;259.37000000
N;NORTE;2021-01-03 09:00:00;231.66000000
SE;SUDESTE;2021-01-03 09:00:00;259.37000000
S;SUL;2021-01-03 09:00:00;259.37000000
NE;NORDESTE;2021-01-03 09:30:00;259.34000000
N;NORTE;2021-01-03 09:30:00;231.56000000
SE;SUDESTE;2021-01-03 09:30:00;259.34000000
S;SUL;2021-01-03 09:30:00;259.34000000
NE;NORDESTE;2021-01-03 10:00:00;259.31000000
N;NORTE;2021-01-03 10:00:00;231.50000000
SE;SUDESTE;2021-01-03 10:00:00;259.31000000
S;SUL;2021-01-03 10:00:00;259.31000000
NE;NORDESTE;2021-01-03 10:30:00;264.90000000
N;NORTE;2021-01-03 10:30:00;236.36000000
SE;SUDESTE;2021-01-03 10:30:00;264.90000000
S;SUL;2021-01-03 10:30:00;264.90000000
NE;NORDESTE;2021-01-03 11:00:00;265.35000000
N;NORTE;2021-01-03 11:00:00;237.13000000
SE;SUDESTE;2021-01-03 11:00:00;265.35000000
S;SUL;2021-01-03 11:00:00;265.35000000
NE;NORDESTE;2021-01-03 11:30:00;265.35000000
N;NORTE;2021-01-03 11:30:00;221.81000000
SE;SUDESTE;2021-01-03 11:30:00;265.35000000
S;SUL;2021-01-03 11:30:00;265.35000000
NE;NORDESTE;2021-01-03 12:00:00;265.35000000
N;NORTE;2021-01-03 12:00:00;222.31000000
SE;SUDESTE;2021-01-03 12:00:00;265.35000000
S;SUL;2021-01-03 12:00:00;265.35000000
NE;NORDESTE;2021-01-03 12:30:00;265.34000000
N;NORTE;2021-01-03 12:30:00;222.46000000
SE;SUDESTE;2021-01-03 12:30:00;265.34000000
S;SUL;2021-01-03 12:30:00;265.34000000
NE;NORDESTE;2021-01-03 13:00:00;265.35000000
N;NORTE;2021-01-03 13:00:00;222.60000000
SE;SUDESTE;2021-01-03 13:00:00;265.35000000
S;SUL;2021-01-03 13:00:00;265.35000000
NE;NORDESTE;2021-01-03 13:30:00;265.35000000
N;NORTE;2021-01-03 13:30:00;222.79000000
SE;SUDESTE;2021-01-03 13:30:00;265.35000000
S;SUL;2021-01-03 13:30:00;265.35000000
NE;NORDESTE;2021-01-03 14:00:00;265.35000000
N;NORTE;2021-01-03 14:00:00;222.90000000
SE;SUDESTE;2021-01-03 14:00:00;265.35000000
S;SUL;2021-01-03 14:00:00;265.35000000
NE;NORDESTE;2021-01-03 14:30:00;265.35000000
N;NORTE;2021-01-03 14:30:00;237.92000000
SE;SUDESTE;2021-01-03 14:30:00;265.35000000
S;SUL;2021-01-03 14:30:00;265.35000000
NE;NORDESTE;2021-01-03 15:00:00;265.35000000
N;NORTE;2021-01-03 15:00:00;237.25000000
SE;SUDESTE;2021-01-03 15:00:00;265.35000000
S;SUL;2021-01-03 15:00:00;265.35000000
NE;NORDESTE;2021-01-03 15:30:00;267.72000000
N;NORTE;2021-01-03 15:30:00;238.71000000
SE;SUDESTE;2021-01-03 15:30:00;267.72000000
